event_id,run_id,scene_id,prn,center_window_id,recording_time_s,tow_s,event_utc,elevation_deg,azimuth_deg,tracking_cn0_db_hz,nmea_snr_db_hz,vehicle_speed_kmh,speed_source,geometry_join_status,geometry_join_valid,geometry_join_method,geometry_source_utc,geometry_time_delta_s,time_alignment_id,missing_reason,observation_quality,derivation_version,context_alignment_version
F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_433,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G28,433,49.5024600195503,564074.64,2026-01-17T12:40:56.640Z,50.000,297.000,45.0790634155273,45.000,35.8824999999555,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-17T12:40:56.990Z,0.35,F1023_V80_D0117_P8__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_1067,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G28,1067,62.1824875855327,564087.32,2026-01-17T12:41:09.320Z,50.000,297.000,42.8028793334961,44.000,311.85846517723,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-17T12:41:08.990Z,0.33,F1023_V80_D0117_P8__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_434,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G28,434,49.5224601173021,564074.66,2026-01-17T12:40:56.660Z,50.000,297.000,45.0403442382812,45.000,35.8269399999038,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-17T12:40:56.990Z,0.33,F1023_V80_D0117_P8__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_1035,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G28,1035,61.5424862170088,564086.68,2026-01-17T12:41:08.680Z,50.000,297.000,43.3638801574707,44.000,125.67875720574,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-17T12:41:08.990Z,0.31,F1023_V80_D0117_P8__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_1036,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G28,1036,61.5624862170088,564086.7,2026-01-17T12:41:08.700Z,50.000,297.000,43.3638801574707,44.000,127.834114795201,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-17T12:41:08.990Z,0.29,F1023_V80_D0117_P8__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_95,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G28,95,42.7424453567937,564067.88,2026-01-17T12:40:49.880Z,50.000,297.000,43.9193420410156,44.000,NaN,fallback_120_kmh,valid,1,tow_to_utc_nearest_gsv,2026-01-17T12:40:49.990Z,0.11,F1023_V80_D0117_P8__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_457,F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G29,457,49.979777028348,564075.12,2026-01-17T12:40:57.120Z,67.000,209.000,46.6960067749023,47.000,35.5530291999871,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-17T12:40:56.990Z,0.13,F1023_V80_D0117_P8__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_458,F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G29,458,49.999777028348,564075.14,2026-01-17T12:40:57.140Z,67.000,209.000,46.6960067749023,47.000,35.6519260000792,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-17T12:40:56.990Z,0.15,F1023_V80_D0117_P8__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_459,F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G29,459,50.0197771260997,564075.16,2026-01-17T12:40:57.160Z,67.000,209.000,46.7226409912109,47.000,35.7508228001713,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-17T12:40:56.990Z,0.17,F1023_V80_D0117_P8__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_1066,F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G29,1066,62.1598053763441,564087.3,2026-01-17T12:41:09.300Z,67.000,209.000,44.8103141784668,44.000,302.599576422501,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-17T12:41:08.990Z,0.31,F1023_V80_D0117_P8__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_1067,F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G29,1067,62.1798054740958,564087.32,2026-01-17T12:41:09.320Z,67.000,209.000,44.837833404541,44.000,311.85846517723,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-17T12:41:08.990Z,0.33,F1023_V80_D0117_P8__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_1068,F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G29,1068,62.1998054740958,564087.34,2026-01-17T12:41:09.340Z,67.000,209.000,44.8667373657227,44.000,321.117353985853,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-17T12:41:08.990Z,0.35,F1023_V80_D0117_P8__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_734,F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G29,734,55.5197899315738,564080.66,2026-01-17T12:41:02.660Z,67.000,209.000,44.1071281433105,44.000,39.4194495999641,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-17T12:41:02.990Z,0.33,F1023_V80_D0117_P8__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_733,F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G29,733,55.4997898338221,564080.64,2026-01-17T12:41:02.640Z,67.000,209.000,44.0820960998535,44.000,39.4401919999834,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-17T12:41:02.990Z,0.35,F1023_V80_D0117_P8__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_56,F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G12,56,30.2226476050831,563839.1,2026-01-17T12:37:01.100Z,39.000,87.000,46.5498008728027,46.000,NaN,fallback_120_kmh,valid,1,tow_to_utc_nearest_gsv,2026-01-17T12:37:01.990Z,0.89,F1023_v90_D0117_P7__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_57,F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G12,57,30.2426477028348,563839.12,2026-01-17T12:37:01.120Z,39.000,87.000,46.5289764404297,46.000,NaN,fallback_120_kmh,valid,1,tow_to_utc_nearest_gsv,2026-01-17T12:37:01.990Z,0.87,F1023_v90_D0117_P7__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_58,F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G12,58,30.2626478005865,563839.14,2026-01-17T12:37:01.140Z,39.000,87.000,46.5289764404297,46.000,NaN,fallback_120_kmh,valid,1,tow_to_utc_nearest_gsv,2026-01-17T12:37:01.990Z,0.85,F1023_v90_D0117_P7__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_82,F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G12,82,30.7426502443793,563839.62,2026-01-17T12:37:01.620Z,39.000,87.000,46.7891044616699,46.000,NaN,fallback_120_kmh,valid,1,tow_to_utc_nearest_gsv,2026-01-17T12:37:01.990Z,0.37,F1023_v90_D0117_P7__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1__event_45,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G25,45,29.9952290322581,563838.88,2026-01-17T12:37:00.880Z,80.000,57.000,47.2686462402344,48.000,NaN,fallback_120_kmh,valid,1,tow_to_utc_nearest_gsv,2026-01-17T12:37:01.990Z,1.11,F1023_v90_D0117_P7__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1__event_46,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G25,46,30.0152290322581,563838.9,2026-01-17T12:37:00.900Z,80.000,57.000,47.288257598877,48.000,NaN,fallback_120_kmh,valid,1,tow_to_utc_nearest_gsv,2026-01-17T12:37:01.990Z,1.09,F1023_v90_D0117_P7__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1__event_47,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G25,47,30.0352291300098,563838.92,2026-01-17T12:37:00.920Z,80.000,57.000,47.3177375793457,48.000,NaN,fallback_120_kmh,valid,1,tow_to_utc_nearest_gsv,2026-01-17T12:37:01.990Z,1.07,F1023_v90_D0117_P7__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1__event_84,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G25,84,30.7752318670577,563839.66,2026-01-17T12:37:01.660Z,80.000,57.000,47.7111167907715,48.000,NaN,fallback_120_kmh,valid,1,tow_to_utc_nearest_gsv,2026-01-17T12:37:01.990Z,0.33,F1023_v90_D0117_P7__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_7,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G28,7,59.2412134897361,563868.12,2026-01-17T12:37:30.120Z,49.000,299.000,44.4939193725586,45.000,65.195955999985,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-17T12:37:30.990Z,0.87,F1023_v90_D0117_P7__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_8,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G28,8,59.2612134897361,563868.14,2026-01-17T12:37:30.140Z,49.000,299.000,44.4939193725586,45.000,65.3107800000919,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-17T12:37:30.990Z,0.85,F1023_v90_D0117_P7__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_9,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G28,9,59.2812135874878,563868.16,2026-01-17T12:37:30.160Z,49.000,299.000,44.5071487426758,45.000,65.4256040001988,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-17T12:37:30.990Z,0.83,F1023_v90_D0117_P7__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_43,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G28,43,59.9612149560117,563868.84,2026-01-17T12:37:30.840Z,49.000,299.000,44.9119453430176,45.000,69.3296199998246,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-17T12:37:30.990Z,0.15,F1023_v90_D0117_P7__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_50,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G28,50,60.1012152492669,563868.98,2026-01-17T12:37:30.980Z,49.000,299.000,45.1273765563965,45.000,70.1333879999048,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-17T12:37:30.990Z,0.01,F1023_v90_D0117_P7__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_74,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G28,74,60.581216226784,563869.46,2026-01-17T12:37:31.460Z,49.000,299.000,45.2323760986328,45.000,NaN,fallback_120_kmh,valid,1,tow_to_utc_nearest_gsv,2026-01-17T12:37:30.990Z,0.47,F1023_v90_D0117_P7__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_199,F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G29,199,33.0784352883675,563841.96,2026-01-17T12:37:03.960Z,65.000,209.000,45.6259574890137,46.000,84.4643491999067,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-17T12:37:03.990Z,0.03,F1023_v90_D0117_P7__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_1549,F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G29,1549,60.078495601173,563868.96,2026-01-17T12:37:30.960Z,65.000,209.000,45.2814483642578,45.000,70.0185639997978,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-17T12:37:30.990Z,0.03,F1023_v90_D0117_P7__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_1551,F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G29,1551,60.1184956989247,563869,2026-01-17T12:37:31.000Z,65.000,209.000,45.3851890563965,45.000,NaN,fallback_120_kmh,valid,1,tow_to_utc_nearest_gsv,2026-01-17T12:37:30.990Z,0.01,F1023_v90_D0117_P7__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_1581,F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G29,1581,60.7184970674487,563869.6,2026-01-17T12:37:31.600Z,65.000,209.000,45.2300148010254,45.000,NaN,fallback_120_kmh,valid,1,tow_to_utc_nearest_gsv,2026-01-17T12:37:30.990Z,0.61,F1023_v90_D0117_P7__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_1518,F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G29,1518,59.4584942326491,563868.34,2026-01-17T12:37:30.340Z,65.000,209.000,45.3679695129395,45.000,66.4590199998246,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-17T12:37:29.990Z,0.35,F1023_v90_D0117_P7__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_1555,F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G29,1555,60.1984958944282,563869.08,2026-01-17T12:37:31.080Z,65.000,209.000,45.2646980285645,45.000,NaN,fallback_120_kmh,valid,1,tow_to_utc_nearest_gsv,2026-01-17T12:37:30.990Z,0.09,F1023_v90_D0117_P7__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_664,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G32,664,42.3872861192571,563851.26,2026-01-17T12:37:13.260Z,22.000,243.000,44.3192176818848,44.000,86.0196587999048,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-17T12:37:12.990Z,0.27,F1023_v90_D0117_P7__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_665,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G32,665,42.4072862170088,563851.28,2026-01-17T12:37:13.280Z,22.000,243.000,44.3089637756348,44.000,85.8518675997485,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-17T12:37:12.990Z,0.29,F1023_v90_D0117_P7__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_666,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G32,666,42.4272863147605,563851.3,2026-01-17T12:37:13.300Z,22.000,243.000,44.2479362487793,44.000,85.6840763995922,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-17T12:37:12.990Z,0.31,F1023_v90_D0117_P7__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_150,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G32,150,32.1072363636364,563840.98,2026-01-17T12:37:02.980Z,22.000,243.000,43.5168266296387,44.000,81.8600667999413,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-17T12:37:02.990Z,0.01,F1023_v90_D0117_P7__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_148,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G32,148,32.0672362658847,563840.94,2026-01-17T12:37:02.940Z,22.000,243.000,43.5351982116699,44.000,81.7185739998095,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-17T12:37:02.990Z,0.05,F1023_v90_D0117_P7__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_149,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G32,149,32.0872362658847,563840.96,2026-01-17T12:37:02.960Z,22.000,243.000,43.5168266296387,44.000,81.7893203998755,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-17T12:37:02.990Z,0.03,F1023_v90_D0117_P7__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_1542,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G32,1542,59.9473713587488,563868.82,2026-01-17T12:37:30.820Z,22.000,243.000,41.4929809570312,42.000,69.2147959997176,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-17T12:37:30.990Z,0.17,F1023_v90_D0117_P7__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_1543,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G32,1543,59.9673714565005,563868.84,2026-01-17T12:37:30.840Z,22.000,243.000,41.5011024475098,42.000,69.3296199998246,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-17T12:37:30.990Z,0.15,F1023_v90_D0117_P7__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0117_P2__G06__ch4__G06_nav_sage_v1__ingestion_20260825_event_path_v1__event_203,F1023_V70_D0117_P2__G06__ch4__G06_nav_sage_v1__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2,G06,203,41.8614130009775,560920.04,,,,42.2093124389648,,172.72418719992,NMEA_RMC,unavailable,0,,,,,legacy_context_missing_excluded_from_modeling,invalid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0117_P2__G06__ch4__G06_nav_sage_v1__ingestion_20260825_event_path_v1__event_264,F1023_V70_D0117_P2__G06__ch4__G06_nav_sage_v1__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2,G06,264,43.0814179863148,560921.26,,,,42.0317306518555,,171.181841600019,NMEA_RMC,unavailable,0,,,,,legacy_context_missing_excluded_from_modeling,invalid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0117_P2__G11__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_641,F1023_V70_D0117_P2__G11__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2,G11,641,50.6187615835777,560928.8,2026-01-17T11:48:30.800Z,31.000,95.000,46.1305732727051,46.000,65.3756000000345,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-17T11:48:31.000Z,0.2,F1023_V70_D0117_P2__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0117_P2__G11__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_642,F1023_V70_D0117_P2__G11__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2,G11,642,50.6387615835777,560928.82,2026-01-17T11:48:30.820Z,31.000,95.000,46.150074005127,46.000,65.3904159999621,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-17T11:48:31.000Z,0.18,F1023_V70_D0117_P2__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0117_P2__G11__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_317,F1023_V70_D0117_P2__G11__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2,G11,317,44.1387458455523,560922.32,2026-01-17T11:48:24.320Z,31.000,95.000,45.0182304382324,45.000,137.405806405644,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-17T11:48:24.000Z,0.32,F1023_V70_D0117_P2__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0117_P2__G11__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_640,F1023_V70_D0117_P2__G11__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2,G11,640,50.598761485826,560928.78,2026-01-17T11:48:30.780Z,31.000,95.000,46.0620918273926,46.000,65.3607840000207,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-17T11:48:31.000Z,0.22,F1023_V70_D0117_P2__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0117_P2__G11__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_643,F1023_V70_D0117_P2__G11__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2,G11,643,50.6587616813294,560928.84,2026-01-17T11:48:30.840Z,31.000,95.000,46.150074005127,46.000,65.4052319999759,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-17T11:48:31.000Z,0.16,F1023_V70_D0117_P2__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
