stage3_path_id,stage3_center_id,run_id,logical_run_key,scene_id,prn,center_window_id,center_recording_time_s,selected_L,multipath_id,excess_delay_samples,doppler_offset_hz,relative_power_db,matched_window_count,longest_consecutive_count,persistence_pass,match_pattern,persistence_radius_windows,support_window_ids,support_window_count_derived,association_parse_status,environment_class,elevation_deg,elevation_band,geometry_join_status,geometry_join_valid,track_id,track_observation_count,track_weight,elevation_ready,quality_status,doppler_provenance_class,primary_exclusion_reason,sensitivity_exclusion_reason,author_gate_id,primary_population_included,sensitivity_population_included,track_weight_fixed_original,track_weight_recomputed_primary,track_weight_recomputed_sensitivity,absolute_doppler_hz,log_excess_delay,log1p_absolute_doppler,cell_id,cell_ready,parent_scope_role
F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__center_223__mp_1,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__center_223,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2,F1023_V70_D0120_P8,G16,223,50.5986805474096,2,1,1,-48.7092178184316,-1.24172149273562,4,3,1,11101,2,221;222;223;225,4,VALID,Urban,50,MID,valid,1,ALGTRACK_0132,4,0.25,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,FINE_GRID_QUANTIZED_VALID,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,0.25,0.25,0.25,48.7092178184316,0.0,3.9061903850890345,Urban__MID,1,CELL_AND_ENVIRONMENT
F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__center_293__mp_1,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__center_293,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2,F1023_V70_D0120_P8,G16,293,51.9986832844575,2,1,1.2,-43.3875103860314,-2.96626389892588,3,3,1,01110,2,292;293;294,3,VALID,Urban,50,MID,valid,1,ALGTRACK_0133,2,0.5,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,0.5,0.5,0.5,43.3875103860314,0.1823215567939546,3.7929581322546793,Urban__MID,1,CELL_AND_ENVIRONMENT
F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__center_294__mp_1,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__center_294,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2,F1023_V70_D0120_P8,G16,294,52.0186832844575,2,1,1.8,-43.5940519644082,-2.81947167801372,3,3,1,11100,2,292;293;294,3,VALID,Urban,50,MID,valid,1,ALGTRACK_0133,2,0.5,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,0.5,0.5,0.5,43.5940519644082,0.5877866649021191,3.797600486105524,Urban__MID,1,CELL_AND_ENVIRONMENT
F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__center_418__mp_1,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__center_418,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2,F1023_V70_D0120_P8,G16,418,54.4986880742913,2,1,1.4,-40.4583683742812,-0.585886439789778,3,3,1,00111,2,418;419;420,3,VALID,Urban,50,MID,valid,1,ALGTRACK_0134,4,0.25,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,FINE_GRID_QUANTIZED_VALID,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,0.25,0.25,0.25,40.4583683742812,0.3364722366212129,3.7246897520190827,Urban__MID,1,CELL_AND_ENVIRONMENT
F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__center_419__mp_1,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__center_419,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2,F1023_V70_D0120_P8,G16,419,54.518688172043,2,1,1.2,-35.6768050173819,-1.25889164756015,4,4,1,01111,2,418;419;420;421,4,VALID,Urban,50,MID,valid,1,ALGTRACK_0134,4,0.25,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,0.25,0.25,0.25,35.6768050173819,0.1823215567939546,3.602144539379147,Urban__MID,1,CELL_AND_ENVIRONMENT
F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__center_420__mp_1,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__center_420,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2,F1023_V70_D0120_P8,G16,420,54.538688172043,2,1,1.3,-30.8952416607999,-1.16532126531771,4,4,1,11110,2,418;419;420;421,4,VALID,Urban,50,MID,valid,1,ALGTRACK_0134,4,0.25,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,FINE_GRID_QUANTIZED_VALID,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,0.25,0.25,0.25,30.8952416607999,0.26236426446749106,3.46245683442646,Urban__MID,1,CELL_AND_ENVIRONMENT
F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__center_421__mp_1,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__center_421,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2,F1023_V70_D0120_P8,G16,421,54.5586882697947,2,1,1.7,-41.1136783039005,-1.58910466064505,3,3,1,11100,2,419;420;421,3,VALID,Urban,50,MID,valid,1,ALGTRACK_0134,4,0.25,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,FINE_GRID_QUANTIZED_VALID,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,0.25,0.25,0.25,41.1136783039005,0.5306282510621704,3.740372588249831,Urban__MID,1,CELL_AND_ENVIRONMENT
F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__center_522__mp_1,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__center_522,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2,F1023_V70_D0120_P8,G16,522,56.5786921798631,2,1,1.4,33.6337512015807,-3.59090464193338,3,3,1,00111,2,522;523;524,3,VALID,Urban,50,MID,valid,1,ALGTRACK_0135,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,0.3333333333333333,0.333333333333,0.333333333333,33.6337512015807,0.3364722366212129,3.544828674857471,Urban__MID,1,CELL_AND_ENVIRONMENT
F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__center_523__mp_1,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__center_523,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2,F1023_V70_D0120_P8,G16,523,56.5986922776149,2,1,1.5,33.944104253907,-0.805743288090879,3,3,1,01110,2,522;523;524,3,VALID,Urban,50,MID,valid,1,ALGTRACK_0135,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,0.3333333333333333,0.333333333333,0.333333333333,33.944104253907,0.4054651081081644,3.553749763574577,Urban__MID,1,CELL_AND_ENVIRONMENT
F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__center_524__mp_1,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__center_524,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2,F1023_V70_D0120_P8,G16,524,56.6186922776149,2,1,1.5,34.2544573062328,-1.72848830167353,3,3,1,11100,2,522;523;524,3,VALID,Urban,50,MID,valid,1,ALGTRACK_0135,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,0.3333333333333333,0.333333333333,0.333333333333,34.2544573062328,0.4054651081081644,3.5625919696681194,Urban__MID,1,CELL_AND_ENVIRONMENT
F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__center_539__mp_1,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__center_539,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2,F1023_V70_D0120_P8,G16,539,56.9186928641251,2,1,1.3,38.9097530938316,-2.95796371828944,3,3,1,00111,2,539;540;541,3,VALID,Urban,50,MID,valid,1,ALGTRACK_0136,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,0.3333333333333333,0.333333333333,0.333333333333,38.9097530938316,0.26236426446749106,3.686620732467504,Urban__MID,1,CELL_AND_ENVIRONMENT
F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__center_540__mp_1,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__center_540,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2,F1023_V70_D0120_P8,G16,540,56.9386929618768,2,1,1.5,39.2201061461574,-0.987315523342978,3,3,1,01110,2,539;540;541,3,VALID,Urban,50,MID,valid,1,ALGTRACK_0136,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,0.3333333333333333,0.333333333333,0.333333333333,39.2201061461574,0.4054651081081644,3.6943670234796957,Urban__MID,1,CELL_AND_ENVIRONMENT
F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__center_541__mp_1,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__center_541,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2,F1023_V70_D0120_P8,G16,541,56.9586929618768,2,1,1.6,39.5304591984832,-3.32020127721744,3,3,1,11100,2,539;540;541,3,VALID,Urban,50,MID,valid,1,ALGTRACK_0136,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,0.3333333333333333,0.333333333333,0.333333333333,39.5304591984832,0.47000362924573563,3.702053770417713,Urban__MID,1,CELL_AND_ENVIRONMENT
F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__center_559__mp_1,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__center_559,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2,F1023_V70_D0120_P8,G16,559,57.3186936461388,2,1,1.2,46.3298580813157,-1.04197080019805,4,3,1,10111,2,557;559;560;561,4,VALID,Urban,50,MID,valid,1,ALGTRACK_0137,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,FINE_GRID_QUANTIZED_VALID,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,0.3333333333333333,0.333333333333,0.333333333333,46.3298580813157,0.1823215567939546,3.857141345420437,Urban__MID,1,CELL_AND_ENVIRONMENT
F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__center_560__mp_1,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__center_560,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2,F1023_V70_D0120_P8,G16,560,57.3386937438905,2,1,1.1,41.1946868912783,-1.01301358385545,3,3,1,01110,2,559;560;561,3,VALID,Urban,50,MID,valid,1,ALGTRACK_0137,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,0.3333333333333333,0.333333333333,0.333333333333,41.1946868912783,0.09531017980432493,3.7422943100652346,Urban__MID,1,CELL_AND_ENVIRONMENT
F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__center_561__mp_1,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__center_561,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2,F1023_V70_D0120_P8,G16,561,57.3586937438905,2,1,1.7,41.0595157010443,-2.33713978054197,3,3,1,11100,2,559;560;561,3,VALID,Urban,50,MID,valid,1,ALGTRACK_0137,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,0.3333333333333333,0.333333333333,0.333333333333,41.0595157010443,0.5306282510621704,3.7390856557299994,Urban__MID,1,CELL_AND_ENVIRONMENT
F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__center_259__mp_1,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__center_259,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2,F1023_V70_D0120_P8,G18,259,45.3173868035191,3,1,1.9,-50.3356979047148,-6.39343199659833,4,4,1,01111,2,258;259;260;261,4,VALID,Urban,74,HIGH,valid,1,ALGTRACK_0140,2,0.5,1,PRIMARY_ADMITTED_SENSITIVITY_EXCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,EXACT_FOUR_REPEATED_DOPPLER_MODE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,0,0.5,0.5,,50.3356979047148,0.6418538861723947,3.9383863757635083,Urban__HIGH,1,CELL_AND_ENVIRONMENT
F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__center_259__mp_2,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__center_259,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2,F1023_V70_D0120_P8,G18,259,45.3173868035191,3,2,2.9,49.6643020952852,-13.9935889240079,3,3,1,00111,2,259;260;261,3,VALID,Urban,74,HIGH,valid,1,ALGTRACK_0141,2,0.5,1,PRIMARY_ADMITTED_SENSITIVITY_EXCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,EXACT_FOUR_REPEATED_DOPPLER_MODE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,0,0.5,0.5,,49.6643020952852,1.0647107369924282,3.9252215619171245,Urban__HIGH,1,CELL_AND_ENVIRONMENT
F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__center_261__mp_1,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__center_261,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2,F1023_V70_D0120_P8,G18,261,45.3573869012708,3,1,1.8,-50.3356979047148,-5.46267534257351,3,3,1,11100,2,259;260;261,3,VALID,Urban,74,HIGH,valid,1,ALGTRACK_0140,2,0.5,1,PRIMARY_ADMITTED_SENSITIVITY_EXCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,EXACT_FOUR_REPEATED_DOPPLER_MODE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,0,0.5,0.5,,50.3356979047148,0.5877866649021191,3.9383863757635083,Urban__HIGH,1,CELL_AND_ENVIRONMENT
F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__center_261__mp_2,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__center_261,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2,F1023_V70_D0120_P8,G18,261,45.3573869012708,3,2,2.8,49.6643020952852,-12.0460667176135,3,3,1,11100,2,259;260;261,3,VALID,Urban,74,HIGH,valid,1,ALGTRACK_0141,2,0.5,1,PRIMARY_ADMITTED_SENSITIVITY_EXCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,EXACT_FOUR_REPEATED_DOPPLER_MODE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,0,0.5,0.5,,49.6643020952852,1.0296194171811581,3.9252215619171245,Urban__HIGH,1,CELL_AND_ENVIRONMENT
F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__center_516__mp_1,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__center_516,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2,F1023_V70_D0120_P8,G18,516,50.4574027370479,2,1,1.8,-46.0255113323574,-2.16886388541128,3,3,1,00111,2,516;517;518,3,VALID,Urban,74,HIGH,valid,1,ALGTRACK_0142,2,0.5,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,0.5,0.5,0.5,46.0255113323574,0.5877866649021191,3.8506902487559915,Urban__HIGH,1,CELL_AND_ENVIRONMENT
F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__center_517__mp_1,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__center_517,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2,F1023_V70_D0120_P8,G18,517,50.4774027370479,2,1,1.5,-45.6946122586642,-2.4992440110579,3,3,1,01110,2,516;517;518,3,VALID,Urban,74,HIGH,valid,1,ALGTRACK_0142,2,0.5,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,0.5,0.5,0.5,45.6946122586642,0.4054651081081644,3.843628788825828,Urban__HIGH,1,CELL_AND_ENVIRONMENT
F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__center_768__mp_1,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__center_768,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2,F1023_V70_D0120_P8,G18,768,55.4974183773216,2,1,1.9,-35.7260073307398,-2.96211228393299,4,4,1,11110,2,766;767;768;769,4,VALID,Urban,74,HIGH,valid,1,ALGTRACK_0143,1,1.0,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,1.0,1,1,35.7260073307398,0.6418538861723947,3.6034851507032357,Urban__HIGH,1,CELL_AND_ENVIRONMENT
F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__center_848__mp_1,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__center_848,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2,F1023_V70_D0120_P8,G18,848,57.0974232649071,2,1,1,46.7029305661199,-1.50622088274656,3,3,1,00111,2,848;849;850,3,VALID,Urban,74,HIGH,valid,1,ALGTRACK_0144,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,FINE_GRID_QUANTIZED_VALID,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,0.3333333333333333,0.333333333333,0.333333333333,46.7029305661199,0.0,3.8649928334519545,Urban__HIGH,1,CELL_AND_ENVIRONMENT
F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__center_850__mp_1,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__center_850,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2,F1023_V70_D0120_P8,G18,850,57.1374234604106,2,1,1.3,42.3236366712226,-2.33262325807386,4,4,1,11110,2,848;849;850;851,4,VALID,Urban,74,HIGH,valid,1,ALGTRACK_0144,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,0.3333333333333333,0.333333333333,0.333333333333,42.3236366712226,0.26236426446749106,3.768698367621794,Urban__HIGH,1,CELL_AND_ENVIRONMENT
F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__center_851__mp_1,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__center_851,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2,F1023_V70_D0120_P8,G18,851,57.1574234604106,2,1,1.6,42.4112276022051,-2.28938741318611,3,3,1,11100,2,849;850;851,3,VALID,Urban,74,HIGH,valid,1,ALGTRACK_0144,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,0.3333333333333333,0.333333333333,0.333333333333,42.4112276022051,0.47000362924573563,3.77071810816079,Urban__HIGH,1,CELL_AND_ENVIRONMENT
F1023_V70_D0120_P8__G23__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__center_51__mp_1,F1023_V70_D0120_P8__G23__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__center_51,F1023_V70_D0120_P8__G23__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8__G23__ch11__nav_sage_v2,F1023_V70_D0120_P8,G23,51,47.1678619745846,2,1,1.5,-35.5913768252992,-1.67216585948219,4,3,1,10111,2,49;51;52;53,4,VALID,Urban,19,LOW,valid,1,ALGTRACK_0146,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,0.3333333333333333,0.333333333333,0.333333333333,35.5913768252992,0.4054651081081644,3.599812606781756,Urban__LOW,1,CELL_AND_ENVIRONMENT
F1023_V70_D0120_P8__G23__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__center_52__mp_1,F1023_V70_D0120_P8__G23__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__center_52,F1023_V70_D0120_P8__G23__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8__G23__ch11__nav_sage_v2,F1023_V70_D0120_P8,G23,52,47.1878619745846,2,1,1.3,-39.9598570254445,-1.32991094015504,3,3,1,01110,2,51;52;53,3,VALID,Urban,19,LOW,valid,1,ALGTRACK_0146,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,FINE_GRID_QUANTIZED_VALID,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,0.3333333333333333,0.333333333333,0.333333333333,39.9598570254445,0.26236426446749106,3.7125924901354264,Urban__LOW,1,CELL_AND_ENVIRONMENT
F1023_V70_D0120_P8__G23__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__center_53__mp_1,F1023_V70_D0120_P8__G23__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__center_53,F1023_V70_D0120_P8__G23__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8__G23__ch11__nav_sage_v2,F1023_V70_D0120_P8,G23,53,47.2078620723363,2,1,1.1,-34.3283372246706,-1.31434638486313,3,3,1,11100,2,51;52;53,3,VALID,Urban,19,LOW,valid,1,ALGTRACK_0146,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,0.3333333333333333,0.333333333333,0.333333333333,34.3283372246706,0.09531017980432493,3.564685396144358,Urban__LOW,1,CELL_AND_ENVIRONMENT
