event_path_id,event_id,run_id,scene_id,prn,tracking_channel,center_window_id,path_id,estimate_stage,path_role,is_multipath,delay_samples,excess_delay_samples,excess_delay_chips,excess_delay_s,derived_excess_path_length_m,doppler_hz,doppler_offset_hz,relative_power_db,source_power_field,amplitude,phase_rad,coherence,label_value,label_rule_version,source_file,source_file_sha256,source_row_number,modeling_eligibility,missing_reason,schema_version
F1023_V70_D0117_P4__G31__ch1__nav_sage_v2__ingestion_20260825_event_path_v1__event_436__path_1,F1023_V70_D0117_P4__G31__ch1__nav_sage_v2__ingestion_20260825_event_path_v1__event_436,F1023_V70_D0117_P4__G31__ch1__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P4,G31,1,436,1,stage4_joint,los,0,0.1,0,0,,,-1542.078125,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0117_P4/sage_results/nav_sage_v2/G31/stage4_joint_paths.csv,e027ff88bd3b9be5556ada3b18a97a392c14c02d9bbee1a04234e59bdeb8762b,2,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0117_P4__G32__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_57__path_1,F1023_V70_D0117_P4__G32__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_57,F1023_V70_D0117_P4__G32__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P4,G32,3,57,1,stage4_joint,los,0,0.3,0,0,,,-7217.98583984375,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0117_P4/sage_results/nav_sage_v2/G32/stage4_joint_paths.csv,0883cc40f7054f1949c639e0a37524f003693a14a2e7f09e8514d597ec513c0e,2,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0117_P4__G32__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_58__path_1,F1023_V70_D0117_P4__G32__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_58,F1023_V70_D0117_P4__G32__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P4,G32,3,58,1,stage4_joint,los,0,0.2,0,0,,,-7218.55224609375,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0117_P4/sage_results/nav_sage_v2/G32/stage4_joint_paths.csv,0883cc40f7054f1949c639e0a37524f003693a14a2e7f09e8514d597ec513c0e,3,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0117_P4__G32__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_275__path_1,F1023_V70_D0117_P4__G32__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_275,F1023_V70_D0117_P4__G32__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P4,G32,3,275,1,stage4_joint,los,0,0.5,0,0,,,-7212.25048828125,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0117_P4/sage_results/nav_sage_v2/G32/stage4_joint_paths.csv,0883cc40f7054f1949c639e0a37524f003693a14a2e7f09e8514d597ec513c0e,4,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0117_P4__G32__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_357__path_1,F1023_V70_D0117_P4__G32__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_357,F1023_V70_D0117_P4__G32__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P4,G32,3,357,1,stage4_joint,los,0,0.2,0,0,,,-7203.89453125,0,0,mean_relative_power_db,,,,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0117_P4/sage_results/nav_sage_v2/G32/stage4_joint_paths.csv,0883cc40f7054f1949c639e0a37524f003693a14a2e7f09e8514d597ec513c0e,5,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0117_P4__G32__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_357__path_2,F1023_V70_D0117_P4__G32__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_357,F1023_V70_D0117_P4__G32__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P4,G32,3,357,2,stage4_joint,multipath,1,1.3,1.1,0.11,,,-7207.95293053035,-4.05839928034675,-3.49096986532041,mean_relative_power_db,,,,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0117_P4/sage_results/nav_sage_v2/G32/stage4_joint_paths.csv,0883cc40f7054f1949c639e0a37524f003693a14a2e7f09e8514d597ec513c0e,6,eligible_pending_modeling_qa,,sage-event-path-db-v1
F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_76__path_1,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_76,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G26,3,76,1,stage4_joint,los,0,2.22044604925031e-16,0,0,,,-5151.947265625,0,0,mean_relative_power_db,,,,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G26/stage4_joint_paths.csv,d4748cee84f0aafa28bb783b30987ab0aaa47df178f52bb4535f42ad2c52f941,2,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_76__path_2,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_76,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G26,3,76,2,stage4_joint,multipath,1,1.1,1.1,0.11,,,-5142.28296352971,9.66430209528517,-8.15201281759688,mean_relative_power_db,,,,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G26/stage4_joint_paths.csv,d4748cee84f0aafa28bb783b30987ab0aaa47df178f52bb4535f42ad2c52f941,3,eligible_pending_modeling_qa,,sage-event-path-db-v1
F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_77__path_1,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_77,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G26,3,77,1,stage4_joint,los,0,0.2,0,0,,,-5148.34375,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G26/stage4_joint_paths.csv,d4748cee84f0aafa28bb783b30987ab0aaa47df178f52bb4535f42ad2c52f941,4,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_78__path_1,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_78,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G26,3,78,1,stage4_joint,los,0,-0.1,0,0,,,-5152.18505859375,0,0,mean_relative_power_db,,,,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G26/stage4_joint_paths.csv,d4748cee84f0aafa28bb783b30987ab0aaa47df178f52bb4535f42ad2c52f941,5,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_78__path_2,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_78,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G26,3,78,2,stage4_joint,multipath,1,1,1.1,0.11,,,-5142.52075649846,9.66430209528517,-7.65772309879221,mean_relative_power_db,,,,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G26/stage4_joint_paths.csv,d4748cee84f0aafa28bb783b30987ab0aaa47df178f52bb4535f42ad2c52f941,6,eligible_pending_modeling_qa,,sage-event-path-db-v1
F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_2581__path_1,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_2581,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G26,3,2581,1,stage4_joint,los,0,0.3,0,0,,,-5183.4755859375,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G26/stage4_joint_paths.csv,d4748cee84f0aafa28bb783b30987ab0aaa47df178f52bb4535f42ad2c52f941,7,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_2582__path_1,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_2582,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G26,3,2582,1,stage4_joint,los,0,0.4,0,0,,,-5178.8076171875,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G26/stage4_joint_paths.csv,d4748cee84f0aafa28bb783b30987ab0aaa47df178f52bb4535f42ad2c52f941,8,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_2583__path_1,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_2583,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G26,3,2583,1,stage4_joint,los,0,0.4,0,0,,,-5180.451171875,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G26/stage4_joint_paths.csv,d4748cee84f0aafa28bb783b30987ab0aaa47df178f52bb4535f42ad2c52f941,9,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_597__path_1,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_597,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G26,3,597,1,stage4_joint,los,0,0.3,0,0,,,-5155.52197265625,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G26/stage4_joint_paths.csv,d4748cee84f0aafa28bb783b30987ab0aaa47df178f52bb4535f42ad2c52f941,10,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_598__path_1,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_598,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G26,3,598,1,stage4_joint,los,0,0.3,0,0,,,-5158.1845703125,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G26/stage4_joint_paths.csv,d4748cee84f0aafa28bb783b30987ab0aaa47df178f52bb4535f42ad2c52f941,11,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0120_P1__G27__ch8__nav_sage_v2__ingestion_20260825_event_path_v1__event_429__path_1,F1023_V70_D0120_P1__G27__ch8__nav_sage_v2__ingestion_20260825_event_path_v1__event_429,F1023_V70_D0120_P1__G27__ch8__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G27,8,429,1,stage4_joint,los,0,0.8,0,0,,,-1734.94921875,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G27/stage4_joint_paths.csv,a493dba96e8c14acd5e58aa228707f4f25e905627254e0ce4acd91c5b0f5d2ae,2,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0120_P1__G27__ch8__nav_sage_v2__ingestion_20260825_event_path_v1__event_430__path_1,F1023_V70_D0120_P1__G27__ch8__nav_sage_v2__ingestion_20260825_event_path_v1__event_430,F1023_V70_D0120_P1__G27__ch8__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G27,8,430,1,stage4_joint,los,0,-0.1,0,0,,,-1738.361328125,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G27/stage4_joint_paths.csv,a493dba96e8c14acd5e58aa228707f4f25e905627254e0ce4acd91c5b0f5d2ae,3,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0120_P1__G27__ch8__nav_sage_v2__ingestion_20260825_event_path_v1__event_431__path_1,F1023_V70_D0120_P1__G27__ch8__nav_sage_v2__ingestion_20260825_event_path_v1__event_431,F1023_V70_D0120_P1__G27__ch8__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G27,8,431,1,stage4_joint,los,0,1,0,0,,,-1734.75988769531,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G27/stage4_joint_paths.csv,a493dba96e8c14acd5e58aa228707f4f25e905627254e0ce4acd91c5b0f5d2ae,4,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0120_P1__G29__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_1216__path_1,F1023_V70_D0120_P1__G29__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_1216,F1023_V70_D0120_P1__G29__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G29,5,1216,1,stage4_joint,los,0,0.9,0,0,,,-7887.15087890625,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G29/stage4_joint_paths.csv,d31578bcfa801d7f7e1877c6fae6985f0faa29d5c11c4ea86810f0461138d503,2,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0120_P1__G29__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_1217__path_1,F1023_V70_D0120_P1__G29__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_1217,F1023_V70_D0120_P1__G29__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G29,5,1217,1,stage4_joint,los,0,0.5,0,0,,,-7885.0712890625,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G29/stage4_joint_paths.csv,d31578bcfa801d7f7e1877c6fae6985f0faa29d5c11c4ea86810f0461138d503,3,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0120_P1__G29__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_1218__path_1,F1023_V70_D0120_P1__G29__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_1218,F1023_V70_D0120_P1__G29__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G29,5,1218,1,stage4_joint,los,0,-0.3,0,0,,,-7883.7001953125,0,0,mean_relative_power_db,,,,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G29/stage4_joint_paths.csv,d31578bcfa801d7f7e1877c6fae6985f0faa29d5c11c4ea86810f0461138d503,4,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0120_P1__G29__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_1218__path_2,F1023_V70_D0120_P1__G29__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_1218,F1023_V70_D0120_P1__G29__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G29,5,1218,2,stage4_joint,multipath,1,0.8,1.1,0.11,,,-7884.88589075692,-1.18569544442107,1.99172158788203,mean_relative_power_db,,,,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G29/stage4_joint_paths.csv,d31578bcfa801d7f7e1877c6fae6985f0faa29d5c11c4ea86810f0461138d503,5,eligible_pending_modeling_qa,,sage-event-path-db-v1
F1023_V70_D0120_P1__G29__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_1646__path_1,F1023_V70_D0120_P1__G29__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_1646,F1023_V70_D0120_P1__G29__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G29,5,1646,1,stage4_joint,los,0,-0.3,0,0,,,-7889.1748046875,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G29/stage4_joint_paths.csv,d31578bcfa801d7f7e1877c6fae6985f0faa29d5c11c4ea86810f0461138d503,6,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0120_P1__G29__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_2098__path_1,F1023_V70_D0120_P1__G29__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_2098,F1023_V70_D0120_P1__G29__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G29,5,2098,1,stage4_joint,los,0,0.4,0,0,,,-7906.77294921875,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G29/stage4_joint_paths.csv,d31578bcfa801d7f7e1877c6fae6985f0faa29d5c11c4ea86810f0461138d503,7,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0120_P1__G29__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_2100__path_1,F1023_V70_D0120_P1__G29__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_2100,F1023_V70_D0120_P1__G29__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G29,5,2100,1,stage4_joint,los,0,0.4,0,0,,,-7906.25341796875,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G29/stage4_joint_paths.csv,d31578bcfa801d7f7e1877c6fae6985f0faa29d5c11c4ea86810f0461138d503,8,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0120_P1__G29__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_2593__path_1,F1023_V70_D0120_P1__G29__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_2593,F1023_V70_D0120_P1__G29__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G29,5,2593,1,stage4_joint,los,0,0.2,0,0,,,-7915.14013671875,0,0,mean_relative_power_db,,,,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G29/stage4_joint_paths.csv,d31578bcfa801d7f7e1877c6fae6985f0faa29d5c11c4ea86810f0461138d503,9,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0120_P1__G29__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_2593__path_2,F1023_V70_D0120_P1__G29__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_2593,F1023_V70_D0120_P1__G29__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G29,5,2593,2,stage4_joint,multipath,1,1.3,1.1,0.11,,,-7895.47583462346,19.6643020952852,-8.37792084097364,mean_relative_power_db,,,,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G29/stage4_joint_paths.csv,d31578bcfa801d7f7e1877c6fae6985f0faa29d5c11c4ea86810f0461138d503,10,eligible_pending_modeling_qa,,sage-event-path-db-v1
F1023_V70_D0120_P1__G29__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_2594__path_1,F1023_V70_D0120_P1__G29__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_2594,F1023_V70_D0120_P1__G29__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G29,5,2594,1,stage4_joint,los,0,-0.1,0,0,,,-7911.9833984375,0,0,mean_relative_power_db,,,,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G29/stage4_joint_paths.csv,d31578bcfa801d7f7e1877c6fae6985f0faa29d5c11c4ea86810f0461138d503,11,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0120_P1__G29__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_2594__path_2,F1023_V70_D0120_P1__G29__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_2594,F1023_V70_D0120_P1__G29__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G29,5,2594,2,stage4_joint,multipath,1,1.1,1.2,0.12,,,-7907.31909634221,4.66430209528517,-2.10703189943137,mean_relative_power_db,,,,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G29/stage4_joint_paths.csv,d31578bcfa801d7f7e1877c6fae6985f0faa29d5c11c4ea86810f0461138d503,12,eligible_pending_modeling_qa,,sage-event-path-db-v1
F1023_V70_D0120_P1__G31__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_540__path_1,F1023_V70_D0120_P1__G31__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_540,F1023_V70_D0120_P1__G31__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G31,9,540,1,stage4_joint,los,0,0.1,0,0,,,-7899.5810546875,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G31/stage4_joint_paths.csv,57b0b3f41bd22841b1ec64efd86131f463021a2ca6970b72c2e01132f154d055,2,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0120_P1__G31__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_783__path_1,F1023_V70_D0120_P1__G31__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_783,F1023_V70_D0120_P1__G31__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G31,9,783,1,stage4_joint,los,0,0.7,0,0,,,-7913.59228515625,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G31/stage4_joint_paths.csv,57b0b3f41bd22841b1ec64efd86131f463021a2ca6970b72c2e01132f154d055,3,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0120_P1__G31__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_784__path_1,F1023_V70_D0120_P1__G31__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_784,F1023_V70_D0120_P1__G31__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G31,9,784,1,stage4_joint,los,0,0.7,0,0,,,-7915.3525390625,0,0,mean_relative_power_db,,,,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G31/stage4_joint_paths.csv,57b0b3f41bd22841b1ec64efd86131f463021a2ca6970b72c2e01132f154d055,4,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0120_P1__G31__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_784__path_2,F1023_V70_D0120_P1__G31__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_784,F1023_V70_D0120_P1__G31__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G31,9,784,2,stage4_joint,multipath,1,1.7,1,0.1,,,-7902.46655488487,12.8859841776266,-10.2137455218284,mean_relative_power_db,,,,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G31/stage4_joint_paths.csv,57b0b3f41bd22841b1ec64efd86131f463021a2ca6970b72c2e01132f154d055,5,eligible_pending_modeling_qa,,sage-event-path-db-v1
F1023_V70_D0120_P1__G31__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_785__path_1,F1023_V70_D0120_P1__G31__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_785,F1023_V70_D0120_P1__G31__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P1,G31,9,785,1,stage4_joint,los,0,0.7,0,0,,,-7913.22607421875,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P1/sage_results/nav_sage_v2/G31/stage4_joint_paths.csv,57b0b3f41bd22841b1ec64efd86131f463021a2ca6970b72c2e01132f154d055,6,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
