run_id,logical_run_key,scene_id,scene_role,prn,constellation,prn_number,tracking_channel,signal_type,sampling_rate_hz,raw_storage_mode,raw_file_relpath,tracking_file_relpath,telemetry_file_relpath,rinex_nav_relpath,trajectory_relpath,satellite_geometry_relpaths,pipeline_family,pipeline_version,experiment_namespace,context_version,parameter_set_id,code_commit,code_sha256,run_created_at_utc,source_result_relpath,source_fingerprint,ingestion_version,run_status,stage0_status,stage1_status,stage2_status,stage3_status,stage4_status,stage0_nav_symbol_count,stage0_window_count,stage1_scanned_count,stage1_candidate_count,stage2_L1_count,stage2_L2_count,stage2_L3_count,stage2_L4_count,stage2_L_ge_2_count,stage2_L_ge_3_count,stage3_reliable_event_count,stage4_joint_result_count,confirmed_event_count,confirmed_path_count,qa_status,qa_issue_count,request_id,request_sha256,qa_report_path,execution_log_path,manifest_sha256,inventory_sha256,acceptance_class,batch,context_missing_legacy,modeling_eligibility,schema_version
F1023_V70_D0122_P2__G13__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2__G13__ch5__nav_sage_v2,F1023_V70_D0122_P2,standard_scene,G13,G,13,5,GPS_L1_CA,10230000,external_storage_or_scene_local,E:\AAGNSSSDR_input\raw_data\F1023_V70_D0122_P2.bin,E:\GNSS_Multipath_Project\scenes\F1023_V70_D0122_P2\gnss_sdr\tracking\F1023_V70_D0122_P2_track_ch_5.mat,E:\GNSS_Multipath_Project\scenes\F1023_V70_D0122_P2\gnss_sdr\telemetry\F1023_V70_D0122_P2_telemetry_ch_5.dat,E:\GNSS_Multipath_Project\scenes\F1023_V70_D0122_P2\navigation\rinex_nav\RINEXFILE.26N,E:\GNSS_Multipath_Project\scenes\F1023_V70_D0122_P2\trajectory\F1023_V70_D0122_P2_trajectory.nmea,"[""E:\\GNSS_Multipath_Project\\scenes\\F1023_V70_D0122_P2\\satellite\\F1023_V70_D0122_P2_satellite_elevation_summary.csv"", ""E:\\GNSS_Multipath_Project\\scenes\\F1023_V70_D0122_P2\\satellite\\F1023_V70_D0122_P2_satellite_elevation_timeseries.csv""]",nav_sage_pipeline,,nav_sage_v2,1,not_recorded,,bffc123c97af77f0a797f417d3866e9a34feab7729c5c1575352f53bc3571b9c,2026-08-23T16:49:32Z,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G13,da1bfec59b9c0e82573d3fbd206bd3b5afe77b9c36eb3e3581ed378f29561519,sage-event-path-db-v1/ingest-v1,complete,complete,complete,complete,empty_valid,empty_valid,641,639,639,63,56,7,0,0,7,0,0,0,0,0,pass,0,windows_unattended_F1023_V70_D0122_P2__G13_20260819T004818Z_044,62de432d9fea83bb2ff900f1e4df10565d4c7232222d2737487f3e4a1a9c4270,E:\GNSS_Multipath_Project\docs\10MHz_FULL_SAGE_UNATTENDED_BATCH_20260819_QA_REPORT.md,E:\GNSS_Multipath_Project\dataset_generation_logs\batch_sage_execution\batch_sage_execution_20260823T164921Z\batch_execution_log.csv,77c20c0ed6c84fa0348db429948a8bd4900b2e8d86a6d8843b159b9a7a35cf00,af368feba90797584d7690d4927ed32de604651a5a62662f4adce348a89e4bb4,validated_only,A_pipeline_validation_batch,0,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P2__G19__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2__G19__ch11__nav_sage_v2,F1023_V70_D0122_P2,standard_scene,G19,G,19,11,GPS_L1_CA,10230000,external_storage_or_scene_local,E:\AAGNSSSDR_input\raw_data\F1023_V70_D0122_P2.bin,E:\GNSS_Multipath_Project\scenes\F1023_V70_D0122_P2\gnss_sdr\tracking\F1023_V70_D0122_P2_track_ch_11.mat,E:\GNSS_Multipath_Project\scenes\F1023_V70_D0122_P2\gnss_sdr\telemetry\F1023_V70_D0122_P2_telemetry_ch_11.dat,E:\GNSS_Multipath_Project\scenes\F1023_V70_D0122_P2\navigation\rinex_nav\RINEXFILE.26N,E:\GNSS_Multipath_Project\scenes\F1023_V70_D0122_P2\trajectory\F1023_V70_D0122_P2_trajectory.nmea,"[""E:\\GNSS_Multipath_Project\\scenes\\F1023_V70_D0122_P2\\satellite\\F1023_V70_D0122_P2_satellite_elevation_summary.csv"", ""E:\\GNSS_Multipath_Project\\scenes\\F1023_V70_D0122_P2\\satellite\\F1023_V70_D0122_P2_satellite_elevation_timeseries.csv""]",nav_sage_pipeline,,nav_sage_v2,1,not_recorded,,bffc123c97af77f0a797f417d3866e9a34feab7729c5c1575352f53bc3571b9c,2026-08-23T17:15:58Z,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G19,05b2738de21deb08566256fa3bc4ed39dbf888335e13ccb94ad432a611e28557,sage-event-path-db-v1/ingest-v1,complete,complete,complete,complete,complete,complete,4595,4591,4591,110,33,20,33,24,77,57,4,4,0,0,pass,0,windows_unattended_F1023_V70_D0122_P2__G19_20260819T004818Z_045,2e90b121901aa347f0108e1f0b9414a81e02845047a90273726ae504bb57681d,E:\GNSS_Multipath_Project\docs\10MHz_FULL_SAGE_UNATTENDED_BATCH_20260819_QA_REPORT.md,E:\GNSS_Multipath_Project\dataset_generation_logs\batch_sage_execution\batch_sage_execution_20260823T171547Z\batch_execution_log.csv,77c20c0ed6c84fa0348db429948a8bd4900b2e8d86a6d8843b159b9a7a35cf00,af368feba90797584d7690d4927ed32de604651a5a62662f4adce348a89e4bb4,validated_only,A_pipeline_validation_batch,0,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2,F1023_V70_D0122_P2,standard_scene,G23,G,23,10,GPS_L1_CA,10230000,external_storage_or_scene_local,E:\AAGNSSSDR_input\raw_data\F1023_V70_D0122_P2.bin,E:\GNSS_Multipath_Project\scenes\F1023_V70_D0122_P2\gnss_sdr\tracking\F1023_V70_D0122_P2_track_ch_10.mat,E:\GNSS_Multipath_Project\scenes\F1023_V70_D0122_P2\gnss_sdr\telemetry\F1023_V70_D0122_P2_telemetry_ch_10.dat,E:\GNSS_Multipath_Project\scenes\F1023_V70_D0122_P2\navigation\rinex_nav\RINEXFILE.26N,E:\GNSS_Multipath_Project\scenes\F1023_V70_D0122_P2\trajectory\F1023_V70_D0122_P2_trajectory.nmea,"[""E:\\GNSS_Multipath_Project\\scenes\\F1023_V70_D0122_P2\\satellite\\F1023_V70_D0122_P2_satellite_elevation_summary.csv"", ""E:\\GNSS_Multipath_Project\\scenes\\F1023_V70_D0122_P2\\satellite\\F1023_V70_D0122_P2_satellite_elevation_timeseries.csv""]",nav_sage_pipeline,,nav_sage_v2,1,not_recorded,,bffc123c97af77f0a797f417d3866e9a34feab7729c5c1575352f53bc3571b9c,2026-08-23T20:22:44Z,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G23,1c8590bd4fbd08fb91a015511711b77785220384ee1acaa42f10cef26f09c81a,sage-event-path-db-v1/ingest-v1,complete,complete,complete,complete,complete,complete,3395,3391,3391,107,35,38,21,13,72,34,12,8,7,7,pass,0,windows_unattended_F1023_V70_D0122_P2__G23_20260819T004818Z_046,1795786d1b0bb4169f1168869a028a55c70431064c7f82cc2f2fc05edb2ca100,E:\GNSS_Multipath_Project\docs\10MHz_FULL_SAGE_UNATTENDED_BATCH_20260819_QA_REPORT.md,E:\GNSS_Multipath_Project\dataset_generation_logs\batch_sage_execution\batch_sage_execution_20260823T202228Z\batch_execution_log.csv,77c20c0ed6c84fa0348db429948a8bd4900b2e8d86a6d8843b159b9a7a35cf00,af368feba90797584d7690d4927ed32de604651a5a62662f4adce348a89e4bb4,validated_only,A_pipeline_validation_batch,0,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2__G24__ch3__nav_sage_v2,F1023_V70_D0122_P2,standard_scene,G24,G,24,3,GPS_L1_CA,10230000,external_storage_or_scene_local,E:\AAGNSSSDR_input\raw_data\F1023_V70_D0122_P2.bin,E:\GNSS_Multipath_Project\scenes\F1023_V70_D0122_P2\gnss_sdr\tracking\F1023_V70_D0122_P2_track_ch_3.mat,E:\GNSS_Multipath_Project\scenes\F1023_V70_D0122_P2\gnss_sdr\telemetry\F1023_V70_D0122_P2_telemetry_ch_3.dat,E:\GNSS_Multipath_Project\scenes\F1023_V70_D0122_P2\navigation\rinex_nav\RINEXFILE.26N,E:\GNSS_Multipath_Project\scenes\F1023_V70_D0122_P2\trajectory\F1023_V70_D0122_P2_trajectory.nmea,"[""E:\\GNSS_Multipath_Project\\scenes\\F1023_V70_D0122_P2\\satellite\\F1023_V70_D0122_P2_satellite_elevation_summary.csv"", ""E:\\GNSS_Multipath_Project\\scenes\\F1023_V70_D0122_P2\\satellite\\F1023_V70_D0122_P2_satellite_elevation_timeseries.csv""]",nav_sage_pipeline,,nav_sage_v2,1,not_recorded,,bffc123c97af77f0a797f417d3866e9a34feab7729c5c1575352f53bc3571b9c,2026-08-23T22:56:17Z,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G24,78a20929dc88cf2b94db51722712bcb1aec921afa23832a9f42a10d63f61707f,sage-event-path-db-v1/ingest-v1,complete,complete,complete,complete,complete,complete,4896,4894,4894,115,20,25,13,57,95,70,10,8,5,6,pass,0,windows_unattended_F1023_V70_D0122_P2__G24_20260819T004818Z_047,3b8f8933ed9d4dc48a5b2f85556348e682e987350770250a75a591575728c876,E:\GNSS_Multipath_Project\docs\10MHz_FULL_SAGE_UNATTENDED_BATCH_20260819_QA_REPORT.md,E:\GNSS_Multipath_Project\dataset_generation_logs\batch_sage_execution\batch_sage_execution_20260823T225606Z\batch_execution_log.csv,77c20c0ed6c84fa0348db429948a8bd4900b2e8d86a6d8843b159b9a7a35cf00,af368feba90797584d7690d4927ed32de604651a5a62662f4adce348a89e4bb4,validated_only,A_pipeline_validation_batch,0,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V80_D0117_P8__G12__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8__G12__ch4__nav_sage_v2,F1023_V80_D0117_P8,standard_scene,G12,G,12,4,GPS_L1_CA,10230000,external_storage_or_scene_local,E:\AAGNSSSDR_input\raw_data\F1023_V80_D0117_P8.bin,E:\GNSS_Multipath_Project\scenes\F1023_V80_D0117_P8\gnss_sdr\tracking\F1023_V80_D0117_P8_track_ch_4.mat,E:\GNSS_Multipath_Project\scenes\F1023_V80_D0117_P8\gnss_sdr\telemetry\F1023_V80_D0117_P8_telemetry_ch_4.dat,E:\GNSS_Multipath_Project\scenes\F1023_V80_D0117_P8\navigation\rinex_nav\RINEXFILE.26N,E:\GNSS_Multipath_Project\scenes\F1023_V80_D0117_P8\trajectory\F1023_V80_D0117_P8_trajectory.nmea,"[""E:\\GNSS_Multipath_Project\\scenes\\F1023_V80_D0117_P8\\satellite\\F1023_V80_D0117_P8_satellite_elevation_summary.csv"", ""E:\\GNSS_Multipath_Project\\scenes\\F1023_V80_D0117_P8\\satellite\\F1023_V80_D0117_P8_satellite_elevation_timeseries.csv""]",nav_sage_pipeline,,nav_sage_v2,1,not_recorded,,bffc123c97af77f0a797f417d3866e9a34feab7729c5c1575352f53bc3571b9c,2026-08-24T02:10:56Z,scenes/F1023_V80_D0117_P8/sage_results/nav_sage_v2/G12,a2ef6fa993de7c1ebbdcbccaf09d166fc3d8a5e74285fc185de5fbf8d5bcb027,sage-event-path-db-v1/ingest-v1,complete,complete,complete,complete,complete,complete,900,898,898,104,38,30,17,19,66,36,2,2,0,0,pass,0,windows_unattended_F1023_V80_D0117_P8__G12_20260819T004818Z_048,2d8534e2bc622ee891c5013bc80f2abbc8759a9c71b0647f3cfce7d1cb7a12dd,E:\GNSS_Multipath_Project\docs\10MHz_FULL_SAGE_UNATTENDED_BATCH_20260819_QA_REPORT.md,E:\GNSS_Multipath_Project\dataset_generation_logs\batch_sage_execution\batch_sage_execution_20260824T021045Z\batch_execution_log.csv,77c20c0ed6c84fa0348db429948a8bd4900b2e8d86a6d8843b159b9a7a35cf00,af368feba90797584d7690d4927ed32de604651a5a62662f4adce348a89e4bb4,validated_only,A_pipeline_validation_batch,0,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2,F1023_V80_D0117_P8,standard_scene,G28,G,28,6,GPS_L1_CA,10230000,external_storage_or_scene_local,E:\AAGNSSSDR_input\raw_data\F1023_V80_D0117_P8.bin,E:\GNSS_Multipath_Project\scenes\F1023_V80_D0117_P8\gnss_sdr\tracking\F1023_V80_D0117_P8_track_ch_6.mat,E:\GNSS_Multipath_Project\scenes\F1023_V80_D0117_P8\gnss_sdr\telemetry\F1023_V80_D0117_P8_telemetry_ch_6.dat,E:\GNSS_Multipath_Project\scenes\F1023_V80_D0117_P8\navigation\rinex_nav\RINEXFILE.26N,E:\GNSS_Multipath_Project\scenes\F1023_V80_D0117_P8\trajectory\F1023_V80_D0117_P8_trajectory.nmea,"[""E:\\GNSS_Multipath_Project\\scenes\\F1023_V80_D0117_P8\\satellite\\F1023_V80_D0117_P8_satellite_elevation_summary.csv"", ""E:\\GNSS_Multipath_Project\\scenes\\F1023_V80_D0117_P8\\satellite\\F1023_V80_D0117_P8_satellite_elevation_timeseries.csv""]",nav_sage_pipeline,,nav_sage_v2,1,not_recorded,,bffc123c97af77f0a797f417d3866e9a34feab7729c5c1575352f53bc3571b9c,2026-08-24T03:44:02Z,scenes/F1023_V80_D0117_P8/sage_results/nav_sage_v2/G28,1814ebd685b296e288e5c1f55dd9c559282e54c11bdf0415cc7608c4dde04b28,sage-event-path-db-v1/ingest-v1,complete,complete,complete,complete,complete,complete,1144,1142,1142,111,35,19,36,21,76,57,17,8,3,3,pass,0,windows_unattended_F1023_V80_D0117_P8__G28_20260819T004818Z_049,3d1a2daee7128584eda46635b171997bc1fb9b407e422444735446d7117d9861,E:\GNSS_Multipath_Project\docs\10MHz_FULL_SAGE_UNATTENDED_BATCH_20260819_QA_REPORT.md,E:\GNSS_Multipath_Project\dataset_generation_logs\batch_sage_execution\batch_sage_execution_20260824T034350Z\batch_execution_log.csv,77c20c0ed6c84fa0348db429948a8bd4900b2e8d86a6d8843b159b9a7a35cf00,af368feba90797584d7690d4927ed32de604651a5a62662f4adce348a89e4bb4,validated_only,A_pipeline_validation_batch,0,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8__G29__ch9__nav_sage_v2,F1023_V80_D0117_P8,standard_scene,G29,G,29,9,GPS_L1_CA,10230000,external_storage_or_scene_local,E:\AAGNSSSDR_input\raw_data\F1023_V80_D0117_P8.bin,E:\GNSS_Multipath_Project\scenes\F1023_V80_D0117_P8\gnss_sdr\tracking\F1023_V80_D0117_P8_track_ch_9.mat,E:\GNSS_Multipath_Project\scenes\F1023_V80_D0117_P8\gnss_sdr\telemetry\F1023_V80_D0117_P8_telemetry_ch_9.dat,E:\GNSS_Multipath_Project\scenes\F1023_V80_D0117_P8\navigation\rinex_nav\RINEXFILE.26N,E:\GNSS_Multipath_Project\scenes\F1023_V80_D0117_P8\trajectory\F1023_V80_D0117_P8_trajectory.nmea,"[""E:\\GNSS_Multipath_Project\\scenes\\F1023_V80_D0117_P8\\satellite\\F1023_V80_D0117_P8_satellite_elevation_summary.csv"", ""E:\\GNSS_Multipath_Project\\scenes\\F1023_V80_D0117_P8\\satellite\\F1023_V80_D0117_P8_satellite_elevation_timeseries.csv""]",nav_sage_pipeline,,nav_sage_v2,1,not_recorded,,bffc123c97af77f0a797f417d3866e9a34feab7729c5c1575352f53bc3571b9c,2026-08-24T05:28:31Z,scenes/F1023_V80_D0117_P8/sage_results/nav_sage_v2/G29,d5d1d8d4cbfd501d71fd559d3dde7feae087574c3873c95877488ec5e7beff3f,sage-event-path-db-v1/ingest-v1,complete,complete,complete,complete,complete,complete,1144,1142,1142,116,52,10,33,21,64,54,10,8,1,1,pass,0,windows_unattended_F1023_V80_D0117_P8__G29_20260819T004818Z_050,f6dd25b3b2fec13ec5c57e8a522d73b9e403f389662af411a8d68c1ae18dbdd5,E:\GNSS_Multipath_Project\docs\10MHz_FULL_SAGE_UNATTENDED_BATCH_20260819_QA_REPORT.md,E:\GNSS_Multipath_Project\dataset_generation_logs\batch_sage_execution\batch_sage_execution_20260824T052821Z\batch_execution_log.csv,77c20c0ed6c84fa0348db429948a8bd4900b2e8d86a6d8843b159b9a7a35cf00,af368feba90797584d7690d4927ed32de604651a5a62662f4adce348a89e4bb4,validated_only,A_pipeline_validation_batch,0,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V80_D0117_P8__G31__ch1__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8__G31__ch1__nav_sage_v2,F1023_V80_D0117_P8,standard_scene,G31,G,31,1,GPS_L1_CA,10230000,external_storage_or_scene_local,E:\AAGNSSSDR_input\raw_data\F1023_V80_D0117_P8.bin,E:\GNSS_Multipath_Project\scenes\F1023_V80_D0117_P8\gnss_sdr\tracking\F1023_V80_D0117_P8_track_ch_1.mat,E:\GNSS_Multipath_Project\scenes\F1023_V80_D0117_P8\gnss_sdr\telemetry\F1023_V80_D0117_P8_telemetry_ch_1.dat,E:\GNSS_Multipath_Project\scenes\F1023_V80_D0117_P8\navigation\rinex_nav\RINEXFILE.26N,E:\GNSS_Multipath_Project\scenes\F1023_V80_D0117_P8\trajectory\F1023_V80_D0117_P8_trajectory.nmea,"[""E:\\GNSS_Multipath_Project\\scenes\\F1023_V80_D0117_P8\\satellite\\F1023_V80_D0117_P8_satellite_elevation_summary.csv"", ""E:\\GNSS_Multipath_Project\\scenes\\F1023_V80_D0117_P8\\satellite\\F1023_V80_D0117_P8_satellite_elevation_timeseries.csv""]",nav_sage_pipeline,,nav_sage_v2,1,not_recorded,,bffc123c97af77f0a797f417d3866e9a34feab7729c5c1575352f53bc3571b9c,2026-08-24T06:53:21Z,scenes/F1023_V80_D0117_P8/sage_results/nav_sage_v2/G31,6027a1e4e53eb7d09575380a04a29d9ecb1d8991b2b031a9bd1298a988244536,sage-event-path-db-v1/ingest-v1,complete,complete,complete,complete,empty_valid,empty_valid,900,898,898,68,57,10,1,0,11,1,0,0,0,0,pass,0,windows_unattended_F1023_V80_D0117_P8__G31_20260819T004818Z_051,a2a8b567fae623a00fb0d349fd943d64131f66cbc5d5c5b7beface122e67c108,E:\GNSS_Multipath_Project\docs\10MHz_FULL_SAGE_UNATTENDED_BATCH_20260819_QA_REPORT.md,E:\GNSS_Multipath_Project\dataset_generation_logs\batch_sage_execution\batch_sage_execution_20260824T065312Z\batch_execution_log.csv,77c20c0ed6c84fa0348db429948a8bd4900b2e8d86a6d8843b159b9a7a35cf00,af368feba90797584d7690d4927ed32de604651a5a62662f4adce348a89e4bb4,validated_only,A_pipeline_validation_batch,0,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V80_D0117_P8__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8__G32__ch11__nav_sage_v2,F1023_V80_D0117_P8,standard_scene,G32,G,32,11,GPS_L1_CA,10230000,external_storage_or_scene_local,E:\AAGNSSSDR_input\raw_data\F1023_V80_D0117_P8.bin,E:\GNSS_Multipath_Project\scenes\F1023_V80_D0117_P8\gnss_sdr\tracking\F1023_V80_D0117_P8_track_ch_11.mat,E:\GNSS_Multipath_Project\scenes\F1023_V80_D0117_P8\gnss_sdr\telemetry\F1023_V80_D0117_P8_telemetry_ch_11.dat,E:\GNSS_Multipath_Project\scenes\F1023_V80_D0117_P8\navigation\rinex_nav\RINEXFILE.26N,E:\GNSS_Multipath_Project\scenes\F1023_V80_D0117_P8\trajectory\F1023_V80_D0117_P8_trajectory.nmea,"[""E:\\GNSS_Multipath_Project\\scenes\\F1023_V80_D0117_P8\\satellite\\F1023_V80_D0117_P8_satellite_elevation_summary.csv"", ""E:\\GNSS_Multipath_Project\\scenes\\F1023_V80_D0117_P8\\satellite\\F1023_V80_D0117_P8_satellite_elevation_timeseries.csv""]",nav_sage_pipeline,,nav_sage_v2,1,not_recorded,,bffc123c97af77f0a797f417d3866e9a34feab7729c5c1575352f53bc3571b9c,2026-08-24T07:42:44Z,scenes/F1023_V80_D0117_P8/sage_results/nav_sage_v2/G32,b5f7b473c7ae5c0ee7a23fc121c01ac13338a8e211f317c617296fbeaf2dacf7,sage-event-path-db-v1/ingest-v1,complete,complete,complete,complete,empty_valid,empty_valid,1140,1134,1134,54,54,0,0,0,0,0,0,0,0,0,pass,0,windows_unattended_F1023_V80_D0117_P8__G32_20260819T004818Z_052,4fe94224c59bd71ed45886129bc0051cf85d7c7f3812544a0827877947f9bf0e,E:\GNSS_Multipath_Project\docs\10MHz_FULL_SAGE_UNATTENDED_BATCH_20260819_QA_REPORT.md,E:\GNSS_Multipath_Project\dataset_generation_logs\batch_sage_execution\batch_sage_execution_20260824T074234Z\batch_execution_log.csv,77c20c0ed6c84fa0348db429948a8bd4900b2e8d86a6d8843b159b9a7a35cf00,af368feba90797584d7690d4927ed32de604651a5a62662f4adce348a89e4bb4,validated_only,A_pipeline_validation_batch,0,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7__G12__ch10__nav_sage_v2,F1023_v90_D0117_P7,standard_scene,G12,G,12,10,GPS_L1_CA,10230000,external_storage_or_scene_local,E:\AAGNSSSDR_input\raw_data\F1023_v90_D0117_P7.bin,E:\GNSS_Multipath_Project\scenes\F1023_v90_D0117_P7\gnss_sdr\tracking\F1023_v90_D0117_P7_track_ch_10.mat,E:\GNSS_Multipath_Project\scenes\F1023_v90_D0117_P7\gnss_sdr\telemetry\F1023_v90_D0117_P7_telemetry_ch_10.dat,E:\GNSS_Multipath_Project\scenes\F1023_v90_D0117_P7\navigation\rinex_nav\RINEXFILE.26N,E:\GNSS_Multipath_Project\scenes\F1023_v90_D0117_P7\trajectory\F1023_v90_D0117_P7_trajectory.nmea,"[""E:\\GNSS_Multipath_Project\\scenes\\F1023_v90_D0117_P7\\satellite\\F1023_v90_D0117_P7_satellite_elevation_summary.csv"", ""E:\\GNSS_Multipath_Project\\scenes\\F1023_v90_D0117_P7\\satellite\\F1023_v90_D0117_P7_satellite_elevation_timeseries.csv""]",nav_sage_pipeline,,nav_sage_v2,1,not_recorded,,bffc123c97af77f0a797f417d3866e9a34feab7729c5c1575352f53bc3571b9c,2026-08-24T08:27:08Z,scenes/F1023_v90_D0117_P7/sage_results/nav_sage_v2/G12,21769fc9b02535e62e1c66493241571ff51ab7654f97f70cc31f79da872d87ca,sage-event-path-db-v1/ingest-v1,complete,complete,complete,complete,complete,complete,992,988,988,107,43,11,34,19,64,53,4,4,0,0,pass,0,windows_unattended_F1023_v90_D0117_P7__G12_20260819T004818Z_053,2cb2b499d5f4d9af5b7ae9b79f3898d154395b4289e8310e1bca3c1f1afe5240,E:\GNSS_Multipath_Project\docs\10MHz_FULL_SAGE_UNATTENDED_BATCH_20260819_QA_REPORT.md,E:\GNSS_Multipath_Project\dataset_generation_logs\batch_sage_execution\batch_sage_execution_20260824T082658Z\batch_execution_log.csv,77c20c0ed6c84fa0348db429948a8bd4900b2e8d86a6d8843b159b9a7a35cf00,af368feba90797584d7690d4927ed32de604651a5a62662f4adce348a89e4bb4,validated_only,A_pipeline_validation_batch,0,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2,F1023_v90_D0117_P7,standard_scene,G25,G,25,0,GPS_L1_CA,10230000,external_storage_or_scene_local,E:\AAGNSSSDR_input\raw_data\F1023_v90_D0117_P7.bin,E:\GNSS_Multipath_Project\scenes\F1023_v90_D0117_P7\gnss_sdr\tracking\F1023_v90_D0117_P7_track_ch_0.mat,E:\GNSS_Multipath_Project\scenes\F1023_v90_D0117_P7\gnss_sdr\telemetry\F1023_v90_D0117_P7_telemetry_ch_0.dat,E:\GNSS_Multipath_Project\scenes\F1023_v90_D0117_P7\navigation\rinex_nav\RINEXFILE.26N,E:\GNSS_Multipath_Project\scenes\F1023_v90_D0117_P7\trajectory\F1023_v90_D0117_P7_trajectory.nmea,"[""E:\\GNSS_Multipath_Project\\scenes\\F1023_v90_D0117_P7\\satellite\\F1023_v90_D0117_P7_satellite_elevation_summary.csv"", ""E:\\GNSS_Multipath_Project\\scenes\\F1023_v90_D0117_P7\\satellite\\F1023_v90_D0117_P7_satellite_elevation_timeseries.csv""]",nav_sage_pipeline,,nav_sage_v2,1,not_recorded,,bffc123c97af77f0a797f417d3866e9a34feab7729c5c1575352f53bc3571b9c,2026-08-24T09:42:46Z,scenes/F1023_v90_D0117_P7/sage_results/nav_sage_v2/G25,5304821fd96605f29bb05bd91c9fc352023de5996697ecb74a1d913dac1cd010,sage-event-path-db-v1/ingest-v1,complete,complete,complete,complete,complete,complete,1592,1590,1590,109,43,10,13,43,66,56,4,4,2,2,pass,0,windows_unattended_F1023_v90_D0117_P7__G25_20260819T004818Z_054,7b49530dc8c06711b3a5d3e5ab8ed95a016556636715066774612cf05fb8ddda,E:\GNSS_Multipath_Project\docs\10MHz_FULL_SAGE_UNATTENDED_BATCH_20260819_QA_REPORT.md,E:\GNSS_Multipath_Project\dataset_generation_logs\batch_sage_execution\batch_sage_execution_20260824T094236Z\batch_execution_log.csv,77c20c0ed6c84fa0348db429948a8bd4900b2e8d86a6d8843b159b9a7a35cf00,af368feba90797584d7690d4927ed32de604651a5a62662f4adce348a89e4bb4,validated_only,A_pipeline_validation_batch,0,eligible_pending_modeling_qa,sage-event-path-db-v1
