event_id,run_id,scene_id,prn,center_window_id,recording_time_s,tow_s,event_utc,elevation_deg,azimuth_deg,tracking_cn0_db_hz,nmea_snr_db_hz,vehicle_speed_kmh,speed_source,geometry_join_status,geometry_join_valid,geometry_join_method,geometry_source_utc,geometry_time_delta_s,time_alignment_id,missing_reason,observation_quality,derivation_version
F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_58,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G22,58,29.3697695014663,375769.14,,,,47.213565826416,,NaN,fallback_120_kmh,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_1606,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G22,1606,60.3299226783969,375800.1,,,,46.7046585083008,,NaN,fallback_120_kmh,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_1604,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G22,1604,60.2899224828935,375800.06,,,,46.6448783874512,,NaN,fallback_120_kmh,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_446,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G22,446,37.1298077223851,375776.9,,,,46.3623199462891,,37.8183956000534,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_434,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G22,434,36.8898065493646,375776.66,,,,46.3659362792969,,37.227237199933,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_8,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G24,8,28.3619551319648,375768.14,,,,49.2190551757812,,NaN,fallback_120_kmh,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_9,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G24,9,28.3819551319648,375768.16,,,,49.2215347290039,,NaN,fallback_120_kmh,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_930,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G24,930,46.8020001955034,375786.58,,,,48.5990753173828,,33.6819535999869,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_931,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G24,931,46.8220001955034,375786.6,,,,48.588207244873,,33.6641744000221,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_932,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G24,932,46.8420002932551,375786.62,,,,48.4946060180664,,33.6463952000056,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_1361,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G24,1361,55.4220213098729,375795.2,,,,48.7144508361816,,36.92888,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_1362,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G24,1362,55.4420214076246,375795.22,,,,48.7255897521973,,36.92888,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_1363,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G24,1363,55.4620214076246,375795.24,,,,48.7582168579102,,36.92888,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_594,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G12,594,44.4880396871945,376295.86,,,,39.3924598693848,,32.4683380001024,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_451,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G12,451,41.6280363636364,376293,,,,40.3179664611816,,38.916631599999,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_535,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G12,535,43.3080383186706,376294.68,,,,40.2840385437012,,38.6016064000114,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_653,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G12,653,45.6680410557185,376297.04,,,,37.7176361083984,,32.4822279999173,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_694,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G12,694,46.4880420332356,376297.86,,,,39.5062026977539,,35.4891351999429,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_848,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G12,848,49.5680456500489,376300.94,,,,37.5796012878418,,31.3626940000004,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_471,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G12,471,42.0280368523949,376293.4,,,,40.5836639404297,,39.1610956000133,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_595,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G12,595,44.5080396871945,376295.88,,,,39.5491676330566,,32.3368459999799,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P2__G19__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_4191,F1023_V70_D0122_P2__G19__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G19,4191,116.466800391007,376367.84,,,,41.8709945678711,,19.1783859999391,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P2__G19__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_4189,F1023_V70_D0122_P2__G19__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G19,4189,116.426800293255,376367.8,,,,41.5389671325684,,19.2798756000336,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P2__G19__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_4190,F1023_V70_D0122_P2__G19__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G19,4190,116.446800293255,376367.82,,,,41.6980209350586,,19.2291307999863,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P2__G19__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_3267,F1023_V70_D0122_P2__G19__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G19,3267,97.9867595307918,376349.36,,,,44.4780921936035,,14.9576780001312,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_987,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G23,987,46.3501231671554,376297.72,,,,37.4584426879883,,34.9757607998917,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_889,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G23,889,44.3901139784946,376295.76,,,,39.1422462463379,,33.1257979999493,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_1071,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G23,1071,48.030131085044,376299.4,,,,35.2590522766113,,42.2357859995804,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_2143,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G23,2143,99.5103700879765,376350.88,,,,45.5649642944336,,13.8355512000144,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_877,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G23,877,44.1501129032258,376295.52,,,,38.6976013183594,,34.7037019998881,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_878,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G23,878,44.1701129032258,376295.54,,,,38.7311820983887,,34.5722100001483,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_888,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G23,888,44.3701138807429,376295.74,,,,39.1422462463379,,33.2572900000718,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_891,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G23,891,44.430114173998,376295.8,,,,39.0988349914551,,32.8628140000871,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_2198,F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G24,2198,70.559780742913,376321.94,,,,47.2888336181641,,30.6892667567568,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_2199,F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G24,2199,70.5797808406647,376321.96,,,,47.2422027587891,,30.6894169189191,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_2197,F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G24,2197,70.539780742913,376321.92,,,,47.4140892028809,,30.6891165945945,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_3071,F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G24,3071,88.0198285434995,376339.4,,,,47.2977294921875,,33.3610020001345,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_3330,F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G24,3330,93.1998427174976,376344.58,,,,42.9396591186523,,18.5477800000136,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_3332,F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G24,3332,93.2398428152493,376344.62,,,,42.9301300048828,,18.5848199999942,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_1493,F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G24,1493,56.4597423264907,376307.84,,,,47.5503921508789,,30.5834024324326,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_3317,F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G24,3317,92.9398420332356,376344.32,,,,44.2211227416992,,18.307020000005,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V80_D0117_P8__G12__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_395,F1023_V80_D0117_P8__G12__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G12,395,48.7446337243402,564073.88,,,,42.008186340332,,38.5682703999464,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V80_D0117_P8__G12__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_475,F1023_V80_D0117_P8__G12__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G12,475,50.3446417399805,564075.48,,,,44.8980903625488,,37.333171599918,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_431,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G28,431,49.4624600195503,564074.6,,,,45.2673225402832,,35.993620000059,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_432,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G28,432,49.4824600195503,564074.62,,,,45.240795135498,,35.9380600000073,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_433,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G28,433,49.5024600195503,564074.64,,,,45.0790634155273,,35.8824999999555,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_1067,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G28,1067,62.1824875855327,564087.32,,,,42.8028793334961,,311.85846517723,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_434,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G28,434,49.5224601173021,564074.66,,,,45.0403442382812,,35.8269399999038,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_1035,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G28,1035,61.5424862170088,564086.68,,,,43.3638801574707,,125.67875720574,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_1036,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G28,1036,61.5624862170088,564086.7,,,,43.3638801574707,,127.834114795201,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_95,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G28,95,42.7424453567937,564067.88,,,,43.9193420410156,,NaN,fallback_120_kmh,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_457,F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G29,457,49.979777028348,564075.12,,,,46.6960067749023,,35.5530291999871,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_458,F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G29,458,49.999777028348,564075.14,,,,46.6960067749023,,35.6519260000792,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_459,F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G29,459,50.0197771260997,564075.16,,,,46.7226409912109,,35.7508228001713,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_1066,F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G29,1066,62.1598053763441,564087.3,,,,44.8103141784668,,302.599576422501,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_1067,F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G29,1067,62.1798054740958,564087.32,,,,44.837833404541,,311.85846517723,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_1068,F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G29,1068,62.1998054740958,564087.34,,,,44.8667373657227,,321.117353985853,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_734,F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G29,734,55.5197899315738,564080.66,,,,44.1071281433105,,39.4194495999641,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_733,F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G29,733,55.4997898338221,564080.64,,,,44.0820960998535,,39.4401919999834,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_56,F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G12,56,30.2226476050831,563839.1,,,,46.5498008728027,,NaN,fallback_120_kmh,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_57,F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G12,57,30.2426477028348,563839.12,,,,46.5289764404297,,NaN,fallback_120_kmh,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_58,F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G12,58,30.2626478005865,563839.14,,,,46.5289764404297,,NaN,fallback_120_kmh,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_82,F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G12,82,30.7426502443793,563839.62,,,,46.7891044616699,,NaN,fallback_120_kmh,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1__event_45,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G25,45,29.9952290322581,563838.88,,,,47.2686462402344,,NaN,fallback_120_kmh,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1__event_46,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G25,46,30.0152290322581,563838.9,,,,47.288257598877,,NaN,fallback_120_kmh,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1__event_47,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G25,47,30.0352291300098,563838.92,,,,47.3177375793457,,NaN,fallback_120_kmh,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1__event_84,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G25,84,30.7752318670577,563839.66,,,,47.7111167907715,,NaN,fallback_120_kmh,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
