event_id,run_id,logical_run_key,scene_id,prn,tracking_channel,center_window_id,recording_time_s,stage2_L,joint_selected_L,joint_multipath_count,joint_rss,joint_bic,snapshot_wins_vs_L1,minimum_multipath_power_db,maximum_relative_doppler_hz,maximum_coherence,joint_valid,event_status,label_rule_version,source_file,source_file_sha256,source_row_number,request_id,qa_status,modeling_eligibility,schema_version
F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_1551,F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7__G29__ch11__nav_sage_v2,F1023_v90_D0117_P7,G29,11,1551,60.1184956989247,3,1,0,1018328.08215739,-9176.32879049295,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_v90_D0117_P7/sage_results/nav_sage_v2/G29/stage4_joint_summary.csv,8389edeeb04f26b9725ae734f53673f3e86d0547819df02fa6a7518d05f0db00,4,windows_unattended_F1023_v90_D0117_P7__G29_20260819T004818Z_056,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_1581,F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7__G29__ch11__nav_sage_v2,F1023_v90_D0117_P7,G29,11,1581,60.7184970674487,3,1,0,1018356.70821078,-9118.81482907096,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_v90_D0117_P7/sage_results/nav_sage_v2/G29/stage4_joint_summary.csv,8389edeeb04f26b9725ae734f53673f3e86d0547819df02fa6a7518d05f0db00,5,windows_unattended_F1023_v90_D0117_P7__G29_20260819T004818Z_056,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_1518,F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7__G29__ch11__nav_sage_v2,F1023_v90_D0117_P7,G29,11,1518,59.4584942326491,2,1,0,1018142.63934276,-9548.94990974947,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_v90_D0117_P7/sage_results/nav_sage_v2/G29/stage4_joint_summary.csv,8389edeeb04f26b9725ae734f53673f3e86d0547819df02fa6a7518d05f0db00,6,windows_unattended_F1023_v90_D0117_P7__G29_20260819T004818Z_056,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_1555,F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7__G29__ch11__nav_sage_v2,F1023_v90_D0117_P7,G29,11,1555,60.1984958944282,2,1,0,1018678.19106867,-8473.0193810546,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_v90_D0117_P7/sage_results/nav_sage_v2/G29/stage4_joint_summary.csv,8389edeeb04f26b9725ae734f53673f3e86d0547819df02fa6a7518d05f0db00,7,windows_unattended_F1023_v90_D0117_P7__G29_20260819T004818Z_056,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_664,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2,F1023_v90_D0117_P7,G32,5,664,42.3872861192571,3,1,0,1019472.75091307,-6877.77980334152,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_v90_D0117_P7/sage_results/nav_sage_v2/G32/stage4_joint_summary.csv,060059c1077935fcb337d8f428dffaa22df15dbd66e257857f5d669875726b20,2,windows_unattended_F1023_v90_D0117_P7__G32_20260819T004818Z_057,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_665,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2,F1023_v90_D0117_P7,G32,5,665,42.4072862170088,3,1,0,1019541.11248684,-6740.58821039623,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_v90_D0117_P7/sage_results/nav_sage_v2/G32/stage4_joint_summary.csv,060059c1077935fcb337d8f428dffaa22df15dbd66e257857f5d669875726b20,3,windows_unattended_F1023_v90_D0117_P7__G32_20260819T004818Z_057,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_666,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2,F1023_v90_D0117_P7,G32,5,666,42.4272863147605,3,1,0,1019448.69439118,-6926.0598819226,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_v90_D0117_P7/sage_results/nav_sage_v2/G32/stage4_joint_summary.csv,060059c1077935fcb337d8f428dffaa22df15dbd66e257857f5d669875726b20,4,windows_unattended_F1023_v90_D0117_P7__G32_20260819T004818Z_057,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_150,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2,F1023_v90_D0117_P7,G32,5,150,32.1072363636364,2,2,1,1019936.67981794,-5772.54673928418,5,0.036341332758025,8.18217176609323,0.835430349255492,1,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_v90_D0117_P7/sage_results/nav_sage_v2/G32/stage4_joint_summary.csv,060059c1077935fcb337d8f428dffaa22df15dbd66e257857f5d669875726b20,5,windows_unattended_F1023_v90_D0117_P7__G32_20260819T004818Z_057,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_148,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2,F1023_v90_D0117_P7,G32,5,148,32.0672362658847,2,2,1,1019712.96246847,-6221.37450790815,5,-3.72939563502487,7.76908860873755,0.839122694172722,1,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_v90_D0117_P7/sage_results/nav_sage_v2/G32/stage4_joint_summary.csv,060059c1077935fcb337d8f428dffaa22df15dbd66e257857f5d669875726b20,6,windows_unattended_F1023_v90_D0117_P7__G32_20260819T004818Z_057,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_149,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2,F1023_v90_D0117_P7,G32,5,149,32.0872362658847,2,2,1,1019785.81259144,-6075.20981931913,5,-2.3688382608422,2.97563018741585,0.868318930432506,1,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_v90_D0117_P7/sage_results/nav_sage_v2/G32/stage4_joint_summary.csv,060059c1077935fcb337d8f428dffaa22df15dbd66e257857f5d669875726b20,7,windows_unattended_F1023_v90_D0117_P7__G32_20260819T004818Z_057,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_1542,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2,F1023_v90_D0117_P7,G32,5,1542,59.9473713587488,2,1,0,1020857.1555088,-4101.27564228848,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_v90_D0117_P7/sage_results/nav_sage_v2/G32/stage4_joint_summary.csv,060059c1077935fcb337d8f428dffaa22df15dbd66e257857f5d669875726b20,8,windows_unattended_F1023_v90_D0117_P7__G32_20260819T004818Z_057,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_1543,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2,F1023_v90_D0117_P7,G32,5,1543,59.9673714565005,2,2,1,1020931.80827413,-3777.28541342348,5,1.37990260508056,1.59998155961966,0.859984855358722,1,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_v90_D0117_P7/sage_results/nav_sage_v2/G32/stage4_joint_summary.csv,060059c1077935fcb337d8f428dffaa22df15dbd66e257857f5d669875726b20,9,windows_unattended_F1023_v90_D0117_P7__G32_20260819T004818Z_057,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0117_P2__G06__ch4__G06_nav_sage_v1__ingestion_20260825_event_path_v1__event_203,F1023_V70_D0117_P2__G06__ch4__G06_nav_sage_v1__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2__G06__ch4__G06_nav_sage_v1,F1023_V70_D0117_P2,G06,4,203,41.8614130009775,2,4,3,1020773.58931968,-3745.63539733689,5,6.90251779249983,199.664302095285,0.332663568587033,1,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0117_P2/sage_results/G06_nav_sage_v1/stage4_joint_summary.csv,f926df98547ffa4659b0503cf8edb13903d19cdc28f9128b60365993cce6eaf5,2,,pass,excluded_legacy_context_missing,sage-event-path-db-v1
F1023_V70_D0117_P2__G06__ch4__G06_nav_sage_v1__ingestion_20260825_event_path_v1__event_264,F1023_V70_D0117_P2__G06__ch4__G06_nav_sage_v1__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2__G06__ch4__G06_nav_sage_v1,F1023_V70_D0117_P2,G06,4,264,43.0814179863148,2,2,1,1018162.52823919,-9334.6059684334,5,22.0595478928251,159.664302095285,0.0345984052988583,1,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0117_P2/sage_results/G06_nav_sage_v1/stage4_joint_summary.csv,f926df98547ffa4659b0503cf8edb13903d19cdc28f9128b60365993cce6eaf5,3,,pass,excluded_legacy_context_missing,sage-event-path-db-v1
F1023_V70_D0117_P2__G11__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_641,F1023_V70_D0117_P2__G11__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2__G11__ch5__nav_sage_v2,F1023_V70_D0117_P2,G11,5,641,50.6187615835777,3,1,0,1016594.59996441,-12662.1668087411,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0117_P2/sage_results/nav_sage_v2/G11/stage4_joint_summary.csv,1c33150b7b4bc08e92fe2995fb64c1c72c4346c1935afcbc63cc357564f4f9b7,2,,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0117_P2__G11__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_642,F1023_V70_D0117_P2__G11__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2__G11__ch5__nav_sage_v2,F1023_V70_D0117_P2,G11,5,642,50.6387615835777,3,1,0,1016521.0860424,-12810.1264015283,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0117_P2/sage_results/nav_sage_v2/G11/stage4_joint_summary.csv,1c33150b7b4bc08e92fe2995fb64c1c72c4346c1935afcbc63cc357564f4f9b7,3,,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0117_P2__G11__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_317,F1023_V70_D0117_P2__G11__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2__G11__ch5__nav_sage_v2,F1023_V70_D0117_P2,G11,5,317,44.1387458455523,3,1,0,1015946.44237709,-13967.0658892298,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0117_P2/sage_results/nav_sage_v2/G11/stage4_joint_summary.csv,1c33150b7b4bc08e92fe2995fb64c1c72c4346c1935afcbc63cc357564f4f9b7,4,,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0117_P2__G11__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_640,F1023_V70_D0117_P2__G11__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2__G11__ch5__nav_sage_v2,F1023_V70_D0117_P2,G11,5,640,50.598761485826,3,2,1,1016473.18978412,-12732.1549672159,5,-7.40707303905307,10.0131071441147,0.828953909618323,1,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0117_P2/sage_results/nav_sage_v2/G11/stage4_joint_summary.csv,1c33150b7b4bc08e92fe2995fb64c1c72c4346c1935afcbc63cc357564f4f9b7,5,,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0117_P2__G11__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_643,F1023_V70_D0117_P2__G11__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2__G11__ch5__nav_sage_v2,F1023_V70_D0117_P2,G11,5,643,50.6587616813294,3,1,0,1016765.06878386,-12319.1097384403,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0117_P2/sage_results/nav_sage_v2/G11/stage4_joint_summary.csv,1c33150b7b4bc08e92fe2995fb64c1c72c4346c1935afcbc63cc357564f4f9b7,6,,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0117_P2__G11__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_730,F1023_V70_D0117_P2__G11__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2__G11__ch5__nav_sage_v2,F1023_V70_D0117_P2,G11,5,730,52.398765884653,3,1,0,1017323.25836132,-11196.1930106731,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0117_P2/sage_results/nav_sage_v2/G11/stage4_joint_summary.csv,1c33150b7b4bc08e92fe2995fb64c1c72c4346c1935afcbc63cc357564f4f9b7,7,,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0117_P2__G11__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_769,F1023_V70_D0117_P2__G11__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2__G11__ch5__nav_sage_v2,F1023_V70_D0117_P2,G11,5,769,53.1787677419355,2,1,0,1016569.44922729,-12712.7858506969,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0117_P2/sage_results/nav_sage_v2/G11/stage4_joint_summary.csv,1c33150b7b4bc08e92fe2995fb64c1c72c4346c1935afcbc63cc357564f4f9b7,8,,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0117_P2__G12__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_972,F1023_V70_D0117_P2__G12__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2__G12__ch6__nav_sage_v2,F1023_V70_D0117_P2,G12,6,972,57.2317813294233,4,1,0,1010054.35076346,-25867.6075568831,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0117_P2/sage_results/nav_sage_v2/G12/stage4_joint_summary.csv,17b752cc57996a922d1aae96252d6d7d07ffb7c1f95d071a51f5485e8a79dc21,2,,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0117_P2__G12__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_970,F1023_V70_D0117_P2__G12__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2__G12__ch6__nav_sage_v2,F1023_V70_D0117_P2,G12,6,970,57.1917811339198,4,2,1,1009530.8538551,-26753.9185948234,5,-15.9205381372127,24.4273194846846,0.57707296631149,1,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0117_P2/sage_results/nav_sage_v2/G12/stage4_joint_summary.csv,17b752cc57996a922d1aae96252d6d7d07ffb7c1f95d071a51f5485e8a79dc21,3,,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0117_P2__G12__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_971,F1023_V70_D0117_P2__G12__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2__G12__ch6__nav_sage_v2,F1023_V70_D0117_P2,G12,6,971,57.2117812316716,4,2,1,1009667.40460121,-26477.1921012301,5,-5.11357332637876,0.599714753362605,0.886065263763938,1,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0117_P2/sage_results/nav_sage_v2/G12/stage4_joint_summary.csv,17b752cc57996a922d1aae96252d6d7d07ffb7c1f95d071a51f5485e8a79dc21,4,,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0117_P2__G12__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_651,F1023_V70_D0117_P2__G12__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2__G12__ch6__nav_sage_v2,F1023_V70_D0117_P2,G12,6,651,50.811752688172,3,1,0,1009989.02321429,-25999.9415130457,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0117_P2/sage_results/nav_sage_v2/G12/stage4_joint_summary.csv,17b752cc57996a922d1aae96252d6d7d07ffb7c1f95d071a51f5485e8a79dc21,5,,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0117_P2__G28__ch1__nav_sage_v2__ingestion_20260825_event_path_v1__event_693,F1023_V70_D0117_P2__G28__ch1__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2__G28__ch1__nav_sage_v2,F1023_V70_D0117_P2,G28,1,693,51.6590780058651,3,1,0,1017035.49844792,-11775.0061475226,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0117_P2/sage_results/nav_sage_v2/G28/stage4_joint_summary.csv,b7528ce96649915c41c7b03e9e050a05338b1edffadfc518c6765e2ebb606706,2,,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0117_P2__G28__ch1__nav_sage_v2__ingestion_20260825_event_path_v1__event_298,F1023_V70_D0117_P2__G28__ch1__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2__G28__ch1__nav_sage_v2,F1023_V70_D0117_P2,G28,1,298,43.7590673509286,2,1,0,1020937.33305768,-3940.59025890231,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0117_P2/sage_results/nav_sage_v2/G28/stage4_joint_summary.csv,b7528ce96649915c41c7b03e9e050a05338b1edffadfc518c6765e2ebb606706,3,,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0117_P2__G29__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_80,F1023_V70_D0117_P2__G29__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2__G29__ch7__nav_sage_v2,F1023_V70_D0117_P2,G29,7,80,39.3959774193548,2,2,1,1013154.25485923,-19423.5770081879,5,-3.15175805378153,5.33569790471529,0.869766075861875,1,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0117_P2/sage_results/nav_sage_v2/G29/stage4_joint_summary.csv,9ea22ccc83715b03b3266c024adb25cc0b3f01ef6a1afe76c3e4986905d16929,2,,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_83,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2,F1023_V70_D0117_P2,G32,11,83,39.456988856305,4,1,0,1009242.90763737,-27511.9545874432,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0117_P2/sage_results/nav_sage_v2/G32/stage4_joint_summary.csv,15c4044b4739cf7967329a4ecdfe7a817974199051f01bf203cec49439887c98,2,,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_82,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2,F1023_V70_D0117_P2,G32,11,82,39.4369887585533,4,3,2,1008931.27520162,-27795.0592692713,5,-19.5141130728681,65.3356979047148,0.677379903430233,1,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0117_P2/sage_results/nav_sage_v2/G32/stage4_joint_summary.csv,15c4044b4739cf7967329a4ecdfe7a817974199051f01bf203cec49439887c98,3,,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_84,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2,F1023_V70_D0117_P2,G32,11,84,39.4769889540567,4,2,1,1008689.88069961,-28459.0157095744,5,-8.83634983938613,14.6643020952852,0.766090552367406,1,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0117_P2/sage_results/nav_sage_v2/G32/stage4_joint_summary.csv,15c4044b4739cf7967329a4ecdfe7a817974199051f01bf203cec49439887c98,4,,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_143,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2,F1023_V70_D0117_P2,G32,11,143,40.6569936461388,4,1,0,1010316.53330578,-25336.5907135441,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0117_P2/sage_results/nav_sage_v2/G32/stage4_joint_summary.csv,15c4044b4739cf7967329a4ecdfe7a817974199051f01bf203cec49439887c98,5,,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_144,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2,F1023_V70_D0117_P2,G32,11,144,40.6769937438905,4,1,0,1010660.03717908,-24641.0765331223,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0117_P2/sage_results/nav_sage_v2/G32/stage4_joint_summary.csv,15c4044b4739cf7967329a4ecdfe7a817974199051f01bf203cec49439887c98,6,,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_145,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2,F1023_V70_D0117_P2,G32,11,145,40.6969937438905,4,1,0,1010462.92460575,-25040.1540102916,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0117_P2/sage_results/nav_sage_v2/G32/stage4_joint_summary.csv,15c4044b4739cf7967329a4ecdfe7a817974199051f01bf203cec49439887c98,7,,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_759,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2,F1023_V70_D0117_P2,G32,11,759,52.977042228739,4,1,0,1010020.644448,-25935.8853402246,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0117_P2/sage_results/nav_sage_v2/G32/stage4_joint_summary.csv,15c4044b4739cf7967329a4ecdfe7a817974199051f01bf203cec49439887c98,8,,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_760,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2,F1023_V70_D0117_P2,G32,11,760,52.9970423264907,4,1,0,1010347.0728901,-25274.74569459,5,NaN,0,0,1,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0117_P2/sage_results/nav_sage_v2/G32/stage4_joint_summary.csv,15c4044b4739cf7967329a4ecdfe7a817974199051f01bf203cec49439887c98,9,,pass,eligible_pending_modeling_qa,sage-event-path-db-v1
