candidate_id,run_id,scene_id,prn,center_window_id,recording_time_s,selected_L,multipath_count,minimum_path_run,reliable_multipath,candidate_status,event_id,source_file,source_file_sha256,source_row_number,modeling_eligibility,schema_version
F1023_V70_D0122_P2__G19__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_4190,F1023_V70_D0122_P2__G19__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G19,4190,116.446800293255,3,2,3,1,rejected_candidate,F1023_V70_D0122_P2__G19__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_4190,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G19/stage3_reliable_centers.csv,06f53d51b9c9b15ced990dde6a32e24cc1478ad632939485403ce733af3a723e,4,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P2__G19__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_3267,F1023_V70_D0122_P2__G19__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G19,3267,97.9867595307918,2,1,3,1,rejected_candidate,F1023_V70_D0122_P2__G19__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_3267,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G19/stage3_reliable_centers.csv,06f53d51b9c9b15ced990dde6a32e24cc1478ad632939485403ce733af3a723e,5,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_987,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G23,987,46.3501231671554,3,2,4,1,rejected_candidate,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_987,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G23/stage3_reliable_centers.csv,782dfb06601cef673f311ef33c2a9cf1d2492c67b2cc4ef4bc254938850db0ee,2,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_889,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G23,889,44.3901139784946,2,1,4,1,confirmed_multipath,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_889,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G23/stage3_reliable_centers.csv,782dfb06601cef673f311ef33c2a9cf1d2492c67b2cc4ef4bc254938850db0ee,3,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_1071,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G23,1071,48.030131085044,2,1,4,1,confirmed_multipath,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_1071,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G23/stage3_reliable_centers.csv,782dfb06601cef673f311ef33c2a9cf1d2492c67b2cc4ef4bc254938850db0ee,4,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_2143,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G23,2143,99.5103700879765,2,1,4,1,confirmed_multipath,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_2143,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G23/stage3_reliable_centers.csv,782dfb06601cef673f311ef33c2a9cf1d2492c67b2cc4ef4bc254938850db0ee,5,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_877,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G23,877,44.1501129032258,2,1,3,1,confirmed_multipath,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_877,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G23/stage3_reliable_centers.csv,782dfb06601cef673f311ef33c2a9cf1d2492c67b2cc4ef4bc254938850db0ee,6,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_878,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G23,878,44.1701129032258,2,1,3,1,confirmed_multipath,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_878,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G23/stage3_reliable_centers.csv,782dfb06601cef673f311ef33c2a9cf1d2492c67b2cc4ef4bc254938850db0ee,7,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_888,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G23,888,44.3701138807429,2,1,3,1,confirmed_multipath,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_888,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G23/stage3_reliable_centers.csv,782dfb06601cef673f311ef33c2a9cf1d2492c67b2cc4ef4bc254938850db0ee,8,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_891,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G23,891,44.430114173998,2,1,3,1,confirmed_multipath,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_891,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G23/stage3_reliable_centers.csv,782dfb06601cef673f311ef33c2a9cf1d2492c67b2cc4ef4bc254938850db0ee,9,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_1070,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G23,1070,48.0101309872923,2,1,3,1,not_joint_evaluated,,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G23/stage3_reliable_centers.csv,782dfb06601cef673f311ef33c2a9cf1d2492c67b2cc4ef4bc254938850db0ee,10,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_1074,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G23,1074,48.0901312805474,2,1,3,1,not_joint_evaluated,,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G23/stage3_reliable_centers.csv,782dfb06601cef673f311ef33c2a9cf1d2492c67b2cc4ef4bc254938850db0ee,11,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_1152,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G23,1152,49.6501383186706,2,1,3,1,not_joint_evaluated,,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G23/stage3_reliable_centers.csv,782dfb06601cef673f311ef33c2a9cf1d2492c67b2cc4ef4bc254938850db0ee,12,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_2145,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G23,2145,99.5503701857283,2,1,3,1,not_joint_evaluated,,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G23/stage3_reliable_centers.csv,782dfb06601cef673f311ef33c2a9cf1d2492c67b2cc4ef4bc254938850db0ee,13,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_2198,F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G24,2198,70.559780742913,4,3,3,1,confirmed_multipath,F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_2198,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G24/stage3_reliable_centers.csv,7621b9bce5cedf0502135ae03f33865ecd3682dd658ec1ec9d409873950be2d2,2,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_2199,F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G24,2199,70.5797808406647,4,3,3,1,confirmed_multipath,F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_2199,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G24/stage3_reliable_centers.csv,7621b9bce5cedf0502135ae03f33865ecd3682dd658ec1ec9d409873950be2d2,3,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_2197,F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G24,2197,70.539780742913,3,2,3,1,confirmed_multipath,F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_2197,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G24/stage3_reliable_centers.csv,7621b9bce5cedf0502135ae03f33865ecd3682dd658ec1ec9d409873950be2d2,4,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_3071,F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G24,3071,88.0198285434995,3,2,3,1,confirmed_multipath,F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_3071,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G24/stage3_reliable_centers.csv,7621b9bce5cedf0502135ae03f33865ecd3682dd658ec1ec9d409873950be2d2,5,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_3330,F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G24,3330,93.1998427174976,3,2,3,1,rejected_candidate,F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_3330,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G24/stage3_reliable_centers.csv,7621b9bce5cedf0502135ae03f33865ecd3682dd658ec1ec9d409873950be2d2,6,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_3332,F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G24,3332,93.2398428152493,3,2,3,1,rejected_candidate,F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_3332,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G24/stage3_reliable_centers.csv,7621b9bce5cedf0502135ae03f33865ecd3682dd658ec1ec9d409873950be2d2,7,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_1493,F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G24,1493,56.4597423264907,2,1,4,1,confirmed_multipath,F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_1493,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G24/stage3_reliable_centers.csv,7621b9bce5cedf0502135ae03f33865ecd3682dd658ec1ec9d409873950be2d2,8,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_3317,F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G24,3317,92.9398420332356,2,1,4,1,rejected_candidate,F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_3317,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G24/stage3_reliable_centers.csv,7621b9bce5cedf0502135ae03f33865ecd3682dd658ec1ec9d409873950be2d2,9,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_2221,F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G24,2221,71.0197820136852,2,1,3,1,not_joint_evaluated,,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G24/stage3_reliable_centers.csv,7621b9bce5cedf0502135ae03f33865ecd3682dd658ec1ec9d409873950be2d2,10,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_3315,F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G24,3315,92.8998419354839,2,1,3,1,not_joint_evaluated,,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G24/stage3_reliable_centers.csv,7621b9bce5cedf0502135ae03f33865ecd3682dd658ec1ec9d409873950be2d2,11,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V80_D0117_P8__G12__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_395,F1023_V80_D0117_P8__G12__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G12,395,48.7446337243402,3,2,4,1,rejected_candidate,F1023_V80_D0117_P8__G12__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_395,scenes/F1023_V80_D0117_P8/sage_results/nav_sage_v2/G12/stage3_reliable_centers.csv,b620985e936263fc43d80f96d668b92fb912fbb2f71193a34072a8d548dc036e,2,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V80_D0117_P8__G12__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_475,F1023_V80_D0117_P8__G12__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G12,475,50.3446417399805,3,2,3,1,rejected_candidate,F1023_V80_D0117_P8__G12__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_475,scenes/F1023_V80_D0117_P8/sage_results/nav_sage_v2/G12/stage3_reliable_centers.csv,b620985e936263fc43d80f96d668b92fb912fbb2f71193a34072a8d548dc036e,3,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_431,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G28,431,49.4624600195503,4,3,3,1,rejected_candidate,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_431,scenes/F1023_V80_D0117_P8/sage_results/nav_sage_v2/G28/stage3_reliable_centers.csv,b449b29afcf06150fa545e16dee2916340f229c4b752fdbdafeb6993f7ab6cee,2,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_432,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G28,432,49.4824600195503,4,3,3,1,confirmed_multipath,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_432,scenes/F1023_V80_D0117_P8/sage_results/nav_sage_v2/G28/stage3_reliable_centers.csv,b449b29afcf06150fa545e16dee2916340f229c4b752fdbdafeb6993f7ab6cee,3,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_433,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G28,433,49.5024600195503,4,3,3,1,confirmed_multipath,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_433,scenes/F1023_V80_D0117_P8/sage_results/nav_sage_v2/G28/stage3_reliable_centers.csv,b449b29afcf06150fa545e16dee2916340f229c4b752fdbdafeb6993f7ab6cee,4,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_1067,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G28,1067,62.1824875855327,4,3,3,1,rejected_candidate,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_1067,scenes/F1023_V80_D0117_P8/sage_results/nav_sage_v2/G28/stage3_reliable_centers.csv,b449b29afcf06150fa545e16dee2916340f229c4b752fdbdafeb6993f7ab6cee,5,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_434,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G28,434,49.5224601173021,3,2,4,1,confirmed_multipath,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_434,scenes/F1023_V80_D0117_P8/sage_results/nav_sage_v2/G28/stage3_reliable_centers.csv,b449b29afcf06150fa545e16dee2916340f229c4b752fdbdafeb6993f7ab6cee,6,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_1035,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G28,1035,61.5424862170088,3,2,4,1,rejected_candidate,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_1035,scenes/F1023_V80_D0117_P8/sage_results/nav_sage_v2/G28/stage3_reliable_centers.csv,b449b29afcf06150fa545e16dee2916340f229c4b752fdbdafeb6993f7ab6cee,7,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_1036,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G28,1036,61.5624862170088,3,2,4,1,rejected_candidate,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_1036,scenes/F1023_V80_D0117_P8/sage_results/nav_sage_v2/G28/stage3_reliable_centers.csv,b449b29afcf06150fa545e16dee2916340f229c4b752fdbdafeb6993f7ab6cee,8,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_95,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G28,95,42.7424453567937,3,2,3,1,rejected_candidate,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_95,scenes/F1023_V80_D0117_P8/sage_results/nav_sage_v2/G28/stage3_reliable_centers.csv,b449b29afcf06150fa545e16dee2916340f229c4b752fdbdafeb6993f7ab6cee,9,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_475,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G28,475,50.3424618768328,3,2,3,1,not_joint_evaluated,,scenes/F1023_V80_D0117_P8/sage_results/nav_sage_v2/G28/stage3_reliable_centers.csv,b449b29afcf06150fa545e16dee2916340f229c4b752fdbdafeb6993f7ab6cee,10,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_476,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G28,476,50.3624619745846,3,2,3,1,not_joint_evaluated,,scenes/F1023_V80_D0117_P8/sage_results/nav_sage_v2/G28/stage3_reliable_centers.csv,b449b29afcf06150fa545e16dee2916340f229c4b752fdbdafeb6993f7ab6cee,11,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_477,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G28,477,50.3824619745846,3,2,3,1,not_joint_evaluated,,scenes/F1023_V80_D0117_P8/sage_results/nav_sage_v2/G28/stage3_reliable_centers.csv,b449b29afcf06150fa545e16dee2916340f229c4b752fdbdafeb6993f7ab6cee,12,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_1034,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G28,1034,61.5224861192571,3,2,3,1,not_joint_evaluated,,scenes/F1023_V80_D0117_P8/sage_results/nav_sage_v2/G28/stage3_reliable_centers.csv,b449b29afcf06150fa545e16dee2916340f229c4b752fdbdafeb6993f7ab6cee,13,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_1037,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G28,1037,61.5824863147605,3,2,3,1,not_joint_evaluated,,scenes/F1023_V80_D0117_P8/sage_results/nav_sage_v2/G28/stage3_reliable_centers.csv,b449b29afcf06150fa545e16dee2916340f229c4b752fdbdafeb6993f7ab6cee,14,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_1066,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G28,1066,62.162487487781,3,2,3,1,not_joint_evaluated,,scenes/F1023_V80_D0117_P8/sage_results/nav_sage_v2/G28/stage3_reliable_centers.csv,b449b29afcf06150fa545e16dee2916340f229c4b752fdbdafeb6993f7ab6cee,15,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_96,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G28,96,42.7624453567937,2,1,3,1,not_joint_evaluated,,scenes/F1023_V80_D0117_P8/sage_results/nav_sage_v2/G28/stage3_reliable_centers.csv,b449b29afcf06150fa545e16dee2916340f229c4b752fdbdafeb6993f7ab6cee,16,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_705,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G28,705,54.9424718475073,2,1,3,1,not_joint_evaluated,,scenes/F1023_V80_D0117_P8/sage_results/nav_sage_v2/G28/stage3_reliable_centers.csv,b449b29afcf06150fa545e16dee2916340f229c4b752fdbdafeb6993f7ab6cee,17,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_1081,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G28,1081,62.462488172043,2,1,3,1,not_joint_evaluated,,scenes/F1023_V80_D0117_P8/sage_results/nav_sage_v2/G28/stage3_reliable_centers.csv,b449b29afcf06150fa545e16dee2916340f229c4b752fdbdafeb6993f7ab6cee,18,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_457,F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G29,457,49.979777028348,4,3,3,1,rejected_candidate,F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_457,scenes/F1023_V80_D0117_P8/sage_results/nav_sage_v2/G29/stage3_reliable_centers.csv,7cd3b529f429993814f135ef0dbece2a0af084367bad231c9f436a1cd064ba5e,2,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_458,F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G29,458,49.999777028348,4,3,3,1,rejected_candidate,F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_458,scenes/F1023_V80_D0117_P8/sage_results/nav_sage_v2/G29/stage3_reliable_centers.csv,7cd3b529f429993814f135ef0dbece2a0af084367bad231c9f436a1cd064ba5e,3,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_459,F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G29,459,50.0197771260997,4,3,3,1,rejected_candidate,F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_459,scenes/F1023_V80_D0117_P8/sage_results/nav_sage_v2/G29/stage3_reliable_centers.csv,7cd3b529f429993814f135ef0dbece2a0af084367bad231c9f436a1cd064ba5e,4,eligible_pending_modeling_qa,sage-event-path-db-v1
