scope,retained_path_count,cell_id,total_relative_power_linear_including_direct,weighted_mean_delay_samples,rms_delay_dispersion_samples,maximum_excess_delay_samples,run_id,center_window_id,group_id,environment_class,elevation_band,track_count_in_set
elevation_ready,3,Mountain/Valley/MID,1.5314924635745621,0.5207998619721801,0.7756808569075991,3.3,F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,57,F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1::57,Mountain/Valley,MID,3
elevation_ready,3,Mountain/Valley/MID,1.529721251990355,0.5076561376564867,0.7775973632576166,3.2,F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,58,F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1::58,Mountain/Valley,MID,3
elevation_ready,2,Mountain/Valley/MID,1.394951236481989,0.40492711888787103,0.6687419218862048,2.3,F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,82,F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1::82,Mountain/Valley,MID,2
elevation_ready,3,Mountain/Valley/HIGH,1.5676483023283534,0.48010479952448754,0.7408390844880581,3.0,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1,45,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1::45,Mountain/Valley,HIGH,3
elevation_ready,3,Mountain/Valley/HIGH,1.5141386793328777,0.451310396305443,0.7045820322063996,3.1,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1,46,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1::46,Mountain/Valley,HIGH,3
elevation_ready,3,Mountain/Valley/HIGH,1.3834206829220348,0.48490843397826344,0.8523734285421325,3.4,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1,47,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1::47,Mountain/Valley,HIGH,3
elevation_ready,1,Mountain/Valley/HIGH,1.0394122063214306,0.07204378739762553,0.3628951484284328,1.9,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1,84,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1::84,Mountain/Valley,HIGH,1
elevation_ready,2,Mountain/Valley/MID,1.7469134425348116,0.5156047086741816,0.6296182270781839,2.1,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,7,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1::7,Mountain/Valley,MID,2
elevation_ready,2,Mountain/Valley/MID,1.8951368837873515,0.7806572330494058,0.8393013536442921,2.6,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,8,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1::8,Mountain/Valley,MID,2
elevation_ready,2,Mountain/Valley/MID,1.8709188041322955,0.5946047227821423,0.6627010430260528,2.2,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,9,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1::9,Mountain/Valley,MID,2
elevation_ready,2,Mountain/Valley/MID,1.237681562820336,0.3732061909611291,0.7807659301945439,2.8,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,43,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1::43,Mountain/Valley,MID,2
elevation_ready,1,Mountain/Valley/MID,1.0942747806112272,0.15507494836481833,0.5050610531869607,1.8,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,50,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1::50,Mountain/Valley,MID,1
elevation_ready,1,Mountain/Valley/MID,1.2429080120089022,0.3517834122811112,0.7137636674347175,1.8,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,74,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1::74,Mountain/Valley,MID,1
elevation_ready,2,Mountain/Valley/HIGH,1.5612770406166332,0.6768889965466955,0.9184973085615625,2.8,F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,199,F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1::199,Mountain/Valley,HIGH,2
elevation_ready,1,Mountain/Valley/HIGH,1.6321634162372662,0.6197060024243252,0.7794190621470473,1.6,F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,1518,F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1::1518,Mountain/Valley,HIGH,1
elevation_ready,2,Mountain/Valley/HIGH,1.2419345203630605,0.3026245941545413,0.6445162754303324,2.3,F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,1549,F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1::1549,Mountain/Valley,HIGH,2
elevation_ready,2,Mountain/Valley/HIGH,1.3411659215481255,0.4135985868597512,0.7276023505494549,2.5,F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,1551,F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1::1551,Mountain/Valley,HIGH,2
elevation_ready,1,Mountain/Valley/HIGH,1.2366410995959463,0.3253085066027248,0.6687292701508862,1.7,F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,1555,F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1::1555,Mountain/Valley,HIGH,1
elevation_ready,2,Mountain/Valley/HIGH,1.3647463717401345,0.5396891564438634,0.9091885285933633,2.9,F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,1581,F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1::1581,Mountain/Valley,HIGH,2
elevation_ready,1,Mountain/Valley/LOW,1.6854344562211276,0.6913579886034077,0.8350644958445086,1.7,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,148,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1::148,Mountain/Valley,LOW,1
elevation_ready,1,Mountain/Valley/LOW,1.7949025790959294,0.8857333967354507,0.9934501212332616,2.0,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,149,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1::149,Mountain/Valley,LOW,1
elevation_ready,1,Mountain/Valley/LOW,1.6814739529312555,0.7700389936532792,0.932799033122717,1.9,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,150,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1::150,Mountain/Valley,LOW,1
elevation_ready,2,Mountain/Valley/LOW,1.2426801786198884,0.2541901523034558,0.5456017053909586,2.1,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,664,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1::664,Mountain/Valley,LOW,2
elevation_ready,2,Mountain/Valley/LOW,1.5140416175720481,0.47026005606788485,0.6938421797639512,2.2,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,665,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1::665,Mountain/Valley,LOW,2
elevation_ready,2,Mountain/Valley/LOW,1.3849470059349074,0.3565304185007563,0.609686194621142,2.1,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,666,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1::666,Mountain/Valley,LOW,2
elevation_ready,1,Mountain/Valley/LOW,1.4224679990350646,0.29699648731756856,0.4569349776922247,1.0,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,1542,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1::1542,Mountain/Valley,LOW,1
elevation_ready,1,Mountain/Valley/LOW,1.4798025760921285,0.3242341808589049,0.46808800115112953,1.0,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,1543,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1::1543,Mountain/Valley,LOW,1
elevation_ready,1,Mountain/Valley/LOW,1.3693339025632394,0.43154868436034516,0.7101011392776436,1.6,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,1544,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1::1544,Mountain/Valley,LOW,1
