event_id,run_id,scene_id,prn,event_status,confirmed_event,event_utc,environment_class,geometry_join_status,geometry_join_valid,include_in_environment_modeling,include_in_elevation_modeling,exclusion_reason,alignment_id,alignment_version
F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_1549,F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G29,rejected_candidate,0,2026-01-17T12:37:30.960Z,Mountain/Valley,valid,1,1,1,,F1023_v90_D0117_P7__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_1551,F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G29,rejected_candidate,0,2026-01-17T12:37:31.000Z,Mountain/Valley,valid,1,1,1,,F1023_v90_D0117_P7__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_1581,F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G29,rejected_candidate,0,2026-01-17T12:37:31.600Z,Mountain/Valley,valid,1,1,1,,F1023_v90_D0117_P7__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_1518,F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G29,rejected_candidate,0,2026-01-17T12:37:30.340Z,Mountain/Valley,valid,1,1,1,,F1023_v90_D0117_P7__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_1555,F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G29,rejected_candidate,0,2026-01-17T12:37:31.080Z,Mountain/Valley,valid,1,1,1,,F1023_v90_D0117_P7__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_664,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G32,rejected_candidate,0,2026-01-17T12:37:13.260Z,Mountain/Valley,valid,1,1,1,,F1023_v90_D0117_P7__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_665,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G32,rejected_candidate,0,2026-01-17T12:37:13.280Z,Mountain/Valley,valid,1,1,1,,F1023_v90_D0117_P7__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_666,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G32,rejected_candidate,0,2026-01-17T12:37:13.300Z,Mountain/Valley,valid,1,1,1,,F1023_v90_D0117_P7__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_150,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G32,confirmed_multipath,1,2026-01-17T12:37:02.980Z,Mountain/Valley,valid,1,1,1,,F1023_v90_D0117_P7__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_148,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G32,confirmed_multipath,1,2026-01-17T12:37:02.940Z,Mountain/Valley,valid,1,1,1,,F1023_v90_D0117_P7__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_149,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G32,confirmed_multipath,1,2026-01-17T12:37:02.960Z,Mountain/Valley,valid,1,1,1,,F1023_v90_D0117_P7__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_1542,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G32,rejected_candidate,0,2026-01-17T12:37:30.820Z,Mountain/Valley,valid,1,1,1,,F1023_v90_D0117_P7__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_1543,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G32,confirmed_multipath,1,2026-01-17T12:37:30.840Z,Mountain/Valley,valid,1,1,1,,F1023_v90_D0117_P7__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V70_D0117_P2__G06__ch4__G06_nav_sage_v1__ingestion_20260825_event_path_v1__event_203,F1023_V70_D0117_P2__G06__ch4__G06_nav_sage_v1__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2,G06,confirmed_multipath,0,,Mountain/Valley,unavailable,0,0,0,legacy_context_missing_excluded_from_modeling,,sage-event-context-alignment-v1
F1023_V70_D0117_P2__G06__ch4__G06_nav_sage_v1__ingestion_20260825_event_path_v1__event_264,F1023_V70_D0117_P2__G06__ch4__G06_nav_sage_v1__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2,G06,confirmed_multipath,0,,Mountain/Valley,unavailable,0,0,0,legacy_context_missing_excluded_from_modeling,,sage-event-context-alignment-v1
F1023_V70_D0117_P2__G11__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_641,F1023_V70_D0117_P2__G11__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2,G11,rejected_candidate,0,2026-01-17T11:48:30.800Z,Mountain/Valley,valid,1,1,1,,F1023_V70_D0117_P2__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V70_D0117_P2__G11__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_642,F1023_V70_D0117_P2__G11__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2,G11,rejected_candidate,0,2026-01-17T11:48:30.820Z,Mountain/Valley,valid,1,1,1,,F1023_V70_D0117_P2__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V70_D0117_P2__G11__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_317,F1023_V70_D0117_P2__G11__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2,G11,rejected_candidate,0,2026-01-17T11:48:24.320Z,Mountain/Valley,valid,1,1,1,,F1023_V70_D0117_P2__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V70_D0117_P2__G11__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_640,F1023_V70_D0117_P2__G11__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2,G11,confirmed_multipath,1,2026-01-17T11:48:30.780Z,Mountain/Valley,valid,1,1,1,,F1023_V70_D0117_P2__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V70_D0117_P2__G11__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_643,F1023_V70_D0117_P2__G11__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2,G11,rejected_candidate,0,2026-01-17T11:48:30.840Z,Mountain/Valley,valid,1,1,1,,F1023_V70_D0117_P2__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V70_D0117_P2__G11__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_730,F1023_V70_D0117_P2__G11__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2,G11,rejected_candidate,0,2026-01-17T11:48:32.580Z,Mountain/Valley,valid,1,1,1,,F1023_V70_D0117_P2__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V70_D0117_P2__G11__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_769,F1023_V70_D0117_P2__G11__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2,G11,rejected_candidate,0,2026-01-17T11:48:33.360Z,Mountain/Valley,valid,1,1,1,,F1023_V70_D0117_P2__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V70_D0117_P2__G12__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_972,F1023_V70_D0117_P2__G12__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2,G12,rejected_candidate,0,2026-01-17T11:48:37.420Z,Mountain/Valley,valid,1,1,1,,F1023_V70_D0117_P2__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V70_D0117_P2__G12__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_970,F1023_V70_D0117_P2__G12__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2,G12,confirmed_multipath,1,2026-01-17T11:48:37.380Z,Mountain/Valley,valid,1,1,1,,F1023_V70_D0117_P2__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V70_D0117_P2__G12__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_971,F1023_V70_D0117_P2__G12__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2,G12,confirmed_multipath,1,2026-01-17T11:48:37.400Z,Mountain/Valley,valid,1,1,1,,F1023_V70_D0117_P2__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V70_D0117_P2__G12__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_651,F1023_V70_D0117_P2__G12__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2,G12,rejected_candidate,0,2026-01-17T11:48:31.000Z,Mountain/Valley,valid,1,1,1,,F1023_V70_D0117_P2__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V70_D0117_P2__G28__ch1__nav_sage_v2__ingestion_20260825_event_path_v1__event_693,F1023_V70_D0117_P2__G28__ch1__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2,G28,rejected_candidate,0,2026-01-17T11:48:31.840Z,Mountain/Valley,valid,1,1,1,,F1023_V70_D0117_P2__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V70_D0117_P2__G28__ch1__nav_sage_v2__ingestion_20260825_event_path_v1__event_298,F1023_V70_D0117_P2__G28__ch1__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2,G28,rejected_candidate,0,2026-01-17T11:48:23.940Z,Mountain/Valley,valid,1,1,1,,F1023_V70_D0117_P2__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V70_D0117_P2__G29__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_80,F1023_V70_D0117_P2__G29__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2,G29,confirmed_multipath,1,2026-01-17T11:48:19.580Z,Mountain/Valley,valid,1,1,1,,F1023_V70_D0117_P2__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_83,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2,G32,rejected_candidate,0,2026-01-17T11:48:19.640Z,Mountain/Valley,valid,1,1,1,,F1023_V70_D0117_P2__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_82,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2,G32,confirmed_multipath,1,2026-01-17T11:48:19.620Z,Mountain/Valley,valid,1,1,1,,F1023_V70_D0117_P2__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_84,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2,G32,confirmed_multipath,1,2026-01-17T11:48:19.660Z,Mountain/Valley,valid,1,1,1,,F1023_V70_D0117_P2__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_143,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2,G32,rejected_candidate,0,2026-01-17T11:48:20.840Z,Mountain/Valley,valid,1,1,1,,F1023_V70_D0117_P2__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_144,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2,G32,rejected_candidate,0,2026-01-17T11:48:20.860Z,Mountain/Valley,valid,1,1,1,,F1023_V70_D0117_P2__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_145,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2,G32,rejected_candidate,0,2026-01-17T11:48:20.880Z,Mountain/Valley,valid,1,1,1,,F1023_V70_D0117_P2__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_759,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2,G32,rejected_candidate,0,2026-01-17T11:48:33.160Z,Mountain/Valley,valid,1,1,1,,F1023_V70_D0117_P2__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_760,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2,G32,rejected_candidate,0,2026-01-17T11:48:33.180Z,Mountain/Valley,valid,1,1,1,,F1023_V70_D0117_P2__tow_to_utc_v1,sage-event-context-alignment-v1
